shuffle_id,max_real_part,total_entropy,total_heat,total_work,total_internal
1,-8.335238584300896,20.47464599058942,-10.23732299529471,-10.23732299529469,-.2634004125923184E-13
2,-7.640079652047902,20.45467637863834,-10.22733818931917,-10.22733818931943,.2523840511581277E-12
3,-8.663640954894390,20.46344688861964,-10.23172344430982,-10.23172344430934,-.4850841950343465E-12
4,-8.126942881324794,20.41495136647110,-10.20747568323555,-10.20747568323558,.2594625903018510E-13
5,-8.291290413166280,20.46551646682387,-10.23275823341193,-10.23275823341176,-.1748740041662700E-12
6,-8.359184705134567,20.46158132127885,-10.23079066063943,-10.23079066064027,.8392626871245312E-12
7,-7.783447899077146,20.46223239269699,-10.23111619634850,-10.23111619634791,-.5914136368134759E-12
8,-8.209887365801478,20.43307349660439,-10.21653674830219,-10.21653674830225,.5921782161855127E-13
9,-8.354996881244006,20.46950520407844,-10.23475260203922,-10.23475260203881,-.4067553585618278E-12
10,-8.196222416576347,20.47462004213484,-10.23731002106742,-10.23731002106798,.5689389931395894E-12
11,-8.205193562347631,20.46195064809004,-10.23097532404502,-10.23097532404492,-.9150145918734864E-13
12,-8.137175145171966,20.45968162747328,-10.22984081373664,-10.22984081373595,-.6895647247651127E-12
13,-8.066178112450871,20.41351024380183,-10.20675512190091,-10.20675512189957,-.1347876671387027E-11
14,-7.426880804283428,20.47852998498841,-10.23926499249420,-10.23926499249397,-.2341139435091399E-12
15,-8.418244806642178,20.46007547556126,-10.23003773778063,-10.23003773778057,-.5420490445384729E-13
16,-7.912969779543346,20.39365935604745,-10.19682967802373,-10.19682967802444,.7053940764834010E-12
17,-8.112397219054401,20.44136049155361,-10.22068024577680,-10.22068024577696,.1557911785687871E-12
18,-8.490166763443995,20.45944975416899,-10.22972487708449,-10.22972487708430,-.1893853997236850E-12
19,-8.673867234901991,20.48577858812925,-10.24288929406462,-10.24288929406468,.5600988423060116E-13
20,-8.633492306224070,20.43319502766508,-10.21659751383254,-10.21659751383248,-.5555104987120529E-13
21,-8.288201759001822,20.43774170805500,-10.21887085402750,-10.21887085402824,.7403478871625957E-12
22,-8.534460541144654,20.44730171221266,-10.22365085610633,-10.22365085610584,-.5012032455731230E-12
23,-8.417974243078788,20.44319996571718,-10.22159998285859,-10.22159998285892,.3323934009979990E-12
24,-8.592139510043125,20.42162930815407,-10.21081465407704,-10.21081465407718,.1408296222693561E-12
25,-8.166833781375317,20.44855623499706,-10.22427811749853,-10.22427811749832,-.2053921269173919E-12
26,-8.197914622333883,20.46274427721557,-10.23137213860779,-10.23137213860829,.5105811606842536E-12
27,-8.203344642721277,20.42786659819420,-10.21393329909710,-10.21393329909703,-.7268708204777319E-13
28,-7.970261747664608,20.45276023701675,-10.22638011850838,-10.22638011850820,-.1787832035193837E-12
29,-8.553587493712257,20.45676997207956,-10.22838498603978,-10.22838498603950,-.2795524228771384E-12
30,-8.521807190882100,20.44512182072442,-10.22256091036221,-10.22256091036228,.6353598203112654E-13
31,-8.682852306826817,20.43635302366517,-10.21817651183258,-10.21817651183198,-.5984219196564222E-12
32,-8.403165643776447,20.48114091062466,-10.24057045531233,-10.24057045531258,.2473303679917382E-12
33,-8.543458134678076,20.44093052774926,-10.22046526387463,-10.22046526387492,.2911633607827202E-12
34,-8.203875443141442,20.47161177428223,-10.23580588714111,-10.23580588714089,-.2284435661470408E-12
35,-8.045886661599070,20.46476226496399,-10.23238113248200,-10.23238113248181,-.1853738516854886E-12
36,-7.614769078932952,20.49243049957400,-10.24621524978700,-10.24621524978740,.3999231501516931E-12
37,-8.425642799942580,20.48890373325379,-10.24445186662689,-10.24445186662646,-.4300700420789560E-12
38,-8.649258237397589,20.42760183610943,-10.21380091805471,-10.21380091805415,-.5693626993485967E-12
39,-8.662534136969043,20.46126115299381,-10.23063057649691,-10.23063057649660,-.3008079896282823E-12
40,-8.177507475458697,20.49659897170363,-10.24829948585182,-10.24829948585132,-.4962146145370827E-12
41,-8.169966685374675,20.46326400566750,-10.23163200283375,-10.23163200283388,.1226328066872284E-12
42,-8.229057005046343,20.45550790361436,-10.22775395180718,-10.22775395180643,-.7561009110479411E-12
43,-7.277045189213823,20.47007000931167,-10.23503500465583,-10.23503500465571,-.1333733470887388E-12
44,-8.094414222632622,20.45509446073042,-10.22754723036521,-10.22754723036493,-.2768753108728372E-12
45,-8.265869133167143,20.46331129780122,-10.23165564890061,-10.23165564890075,.1344063749186830E-12
46,-8.115162212401628,20.43426125391965,-10.21713062695982,-10.21713062695956,-.2742047040815709E-12
47,-8.148063093482051,20.45798866807947,-10.22899433403973,-10.22899433403996,.2224626732827417E-12
48,-8.481706326880158,20.45202225090718,-10.22601112545359,-10.22601112545379,.1971166285752446E-12
49,-8.485995011600608,20.45148975202233,-10.22574487601116,-10.22574487601173,.5633236932478525E-12
50,-7.924524309377375,20.45654840520035,-10.22827420260017,-10.22827420260053,.3576305918073786E-12
51,-8.427511367286570,20.43768287220038,-10.21884143610019,-10.21884143610090,.7132263529774363E-12
52,-8.087801387549916,20.43634030109142,-10.21817015054571,-10.21817015054591,.1971725734073448E-12
53,-7.899775025827694,20.46882617770438,-10.23441308885219,-10.23441308885262,.4235917172579207E-12
54,-7.997867176025466,20.48431800938046,-10.24215900469023,-10.24215900469000,-.2246067914990491E-12
55,-7.628914495266145,20.45391231775024,-10.22695615887512,-10.22695615887529,.1750453081095227E-12
56,-7.346887747433357,20.45058617482619,-10.22529308741309,-10.22529308741306,-.3391471131708457E-13
57,-8.313745557967195,20.42607970185865,-10.21303985092932,-10.21303985092950,.1749754854896146E-12
58,-8.099682946122812,20.43763376707823,-10.21881688353911,-10.21881688353926,.1536193047768641E-12
59,-8.367583612933231,20.47027549591607,-10.23513774795803,-10.23513774795772,-.3139259685536189E-12
60,-8.261307792679872,20.46516928483769,-10.23258464241884,-10.23258464241910,.2731226703134304E-12
61,-8.434922041429786,20.45586503704137,-10.22793251852068,-10.22793251852119,.5111727013895617E-12
62,-8.463408390780387,20.42687813913737,-10.21343906956868,-10.21343906956922,.5339756414812769E-12
63,-8.668587788138211,20.44008023699484,-10.22004011849742,-10.22004011849730,-.1191221600527204E-12
64,-8.280946445534937,20.43692788735919,-10.21846394367959,-10.21846394367984,.2391997190598349E-12
