Node Results
Node Index, layer, r, noise, fixpoint, bias
1,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
2,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
3,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
4,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
5,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
6,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
7,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
8,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
9,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
10,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
11,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
12,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
13,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
14,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
15,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
16,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
17,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
18,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
19,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
20,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
21,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
22,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
23,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
24,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
25,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
26,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
27,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
28,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
29,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
30,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
31,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
32,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
33,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
34,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
35,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
36,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
37,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
38,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
39,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
40,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
41,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
42,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
43,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
44,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
45,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
46,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
47,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
48,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
49,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
50,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
51,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
52,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
53,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
54,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
55,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
56,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
57,1,10.00000000000000,1.000000000000000,.000000000000000,.000000000000000
