Theoretical Energetics by Node and Layer
layer,node,heat_rate,entropy_rate,work_rate,internal_rate
1,1,.000000000000000,.000000000000000,-.2377178111977447E-02,.2377178111977447E-02
1,2,.000000000000000,.000000000000000,-.2326781711521363E-02,.2326781711521363E-02
1,3,.000000000000000,.000000000000000,-.2300016057484618E-02,.2300016057484618E-02
1,4,.000000000000000,.000000000000000,-.2145001919801522E-02,.2145001919801522E-02
1,5,.000000000000000,.000000000000000,-.2367271467489678E-02,.2367271467489678E-02
1,6,.000000000000000,.000000000000000,-.2292028472385834E-02,.2292028472385834E-02
1,7,.000000000000000,.000000000000000,-.2300142502716915E-02,.2300142502716915E-02
1,8,.000000000000000,.000000000000000,-.1982833178575984E-02,.1982833178575984E-02
1,9,.000000000000000,.000000000000000,-.2567895795887069E-02,.2567895795887069E-02
1,10,.000000000000000,.000000000000000,-.2351685294589606E-02,.2351685294589606E-02
1,11,.000000000000000,.000000000000000,-.2067038403574931E-02,.2067038403574931E-02
1,12,.000000000000000,.000000000000000,-.2109626329579910E-02,.2109626329579910E-02
1,13,.000000000000000,.000000000000000,-.2443602307049530E-02,.2443602307049530E-02
1,14,.000000000000000,.000000000000000,-.2119469619357097E-02,.2119469619357097E-02
1,15,.000000000000000,.000000000000000,-.2048381686206337E-02,.2048381686206337E-02
1,16,.000000000000000,.000000000000000,-.1861836671319677E-02,.1861836671319677E-02
1,17,.000000000000000,.000000000000000,-.2129505459142954E-02,.2129505459142954E-02
1,18,.000000000000000,.000000000000000,-.2296251840062108E-02,.2296251840062108E-02
1,19,.000000000000000,.000000000000000,-.2144334643077570E-02,.2144334643077570E-02
1,20,.000000000000000,.000000000000000,-.2399518136534612E-02,.2399518136534612E-02
1,21,.000000000000000,.000000000000000,-.2037192971174331E-02,.2037192971174331E-02
1,22,.000000000000000,.000000000000000,-.2041991157864335E-02,.2041991157864335E-02
1,23,.000000000000000,.000000000000000,-.2026529878968856E-02,.2026529878968856E-02
1,24,.000000000000000,.000000000000000,-.2396172383228763E-02,.2396172383228763E-02
1,25,.000000000000000,.000000000000000,-.2164395518322005E-02,.2164395518322005E-02
1,26,.000000000000000,.000000000000000,-.2491357341849710E-02,.2491357341849710E-02
1,27,.000000000000000,.000000000000000,-.2113111614384029E-02,.2113111614384029E-02
1,28,.000000000000000,.000000000000000,-.2133130601263986E-02,.2133130601263986E-02
1,29,.000000000000000,.000000000000000,-.2353106667669790E-02,.2353106667669790E-02
1,30,.000000000000000,.000000000000000,-.2283574610346963E-02,.2283574610346963E-02
1,31,.000000000000000,.000000000000000,-.2136348336645640E-02,.2136348336645640E-02
1,32,.000000000000000,.000000000000000,-.2273268618658207E-02,.2273268618658207E-02
1,33,.000000000000000,.000000000000000,-.2162733208850210E-02,.2162733208850210E-02
1,34,.000000000000000,.000000000000000,-.2358337464619560E-02,.2358337464619560E-02
1,35,.000000000000000,.000000000000000,-.2187535578186578E-02,.2187535578186578E-02
1,36,.000000000000000,.000000000000000,-.2428250168730222E-02,.2428250168730222E-02
1,37,.000000000000000,.000000000000000,-.2567895032116485E-02,.2567895032116485E-02
1,38,.000000000000000,.000000000000000,-.2111128351641032E-02,.2111128351641032E-02
1,39,.000000000000000,.000000000000000,-.2423659066954663E-02,.2423659066954663E-02
1,40,.000000000000000,.000000000000000,-.2384089634425845E-02,.2384089634425845E-02
1,41,.000000000000000,.000000000000000,-.2400060003771194E-02,.2400060003771194E-02
1,42,.000000000000000,.000000000000000,-.2301996912107976E-02,.2301996912107976E-02
1,43,.000000000000000,.000000000000000,-.2280239015758167E-02,.2280239015758167E-02
1,44,.000000000000000,.000000000000000,-.2244805101922278E-02,.2244805101922278E-02
1,45,.000000000000000,.000000000000000,-.2376527888755523E-02,.2376527888755523E-02
1,46,.000000000000000,.000000000000000,-.2201206323601562E-02,.2201206323601562E-02
1,47,.000000000000000,.000000000000000,-.2326463216132675E-02,.2326463216132675E-02
1,48,.000000000000000,.000000000000000,-.2324347066253685E-02,.2324347066253685E-02
1,49,.000000000000000,.000000000000000,-.2237392357228551E-02,.2237392357228551E-02
1,50,.000000000000000,.000000000000000,-.2370563822260553E-02,.2370563822260553E-02
1,51,.000000000000000,.000000000000000,-.2409307290896924E-02,.2409307290896924E-02
1,52,.000000000000000,.000000000000000,-.2079032342497091E-02,.2079032342497091E-02
1,53,.000000000000000,.000000000000000,-.2309000507506599E-02,.2309000507506599E-02
1,54,.000000000000000,.000000000000000,-.2215502540006747E-02,.2215502540006747E-02
1,55,.000000000000000,.000000000000000,-.2256355447505132E-02,.2256355447505132E-02
1,56,.000000000000000,.000000000000000,-.2312153571036626E-02,.2312153571036626E-02
1,57,.000000000000000,.000000000000000,-.2129763266484970E-02,.2129763266484970E-02
1,58,.000000000000000,.000000000000000,-.2150804693242112E-02,.2150804693242112E-02
1,59,.000000000000000,.000000000000000,-.2272550990852205E-02,.2272550990852205E-02
1,60,.000000000000000,.000000000000000,-.2711626943928535E-02,.2711626943928535E-02
1,61,.000000000000000,.000000000000000,-.2407220197252271E-02,.2407220197252271E-02
1,62,.000000000000000,.000000000000000,-.2153663330813073E-02,.2153663330813073E-02
1,63,.000000000000000,.000000000000000,-.2391285430097569E-02,.2391285430097569E-02
1,64,.000000000000000,.000000000000000,-.2321023948074831E-02,.2321023948074831E-02
1,65,.000000000000000,.000000000000000,-.2352815500665806E-02,.2352815500665806E-02
1,66,.000000000000000,.000000000000000,-.2280897838303973E-02,.2280897838303973E-02
1,67,.000000000000000,.000000000000000,-.2372762150703191E-02,.2372762150703191E-02
1,68,.000000000000000,.000000000000000,-.2702722543969588E-02,.2702722543969588E-02
1,69,.000000000000000,.000000000000000,-.2574280657356065E-02,.2574280657356065E-02
1,70,.000000000000000,.000000000000000,-.2835752492221710E-02,.2835752492221710E-02
1,71,.000000000000000,.000000000000000,-.2848028952148416E-02,.2848028952148416E-02
1,72,.000000000000000,.000000000000000,-.2830671106568570E-02,.2830671106568570E-02
