Theoretical Energetics by Node and Layer
layer,node,heat_rate,entropy_rate,work_rate,internal_rate
1,1,.000000000000000,.000000000000000,-.6161778210905186E-03,.6161778210905186E-03
1,2,.000000000000000,.000000000000000,-.5699511271324568E-03,.5699511271324568E-03
1,3,.000000000000000,.000000000000000,-.6125847273386796E-03,.6125847273386796E-03
1,4,.000000000000000,.000000000000000,-.4405904870808321E-03,.4405904870808321E-03
1,5,.000000000000000,.000000000000000,-.5874919055408944E-03,.5874919055408944E-03
1,6,.000000000000000,.000000000000000,-.5872559955824069E-03,.5872559955824069E-03
1,7,.000000000000000,.000000000000000,-.5777137226544802E-03,.5777137226544802E-03
1,8,.000000000000000,.000000000000000,-.4972472265553027E-03,.4972472265553027E-03
1,9,.000000000000000,.000000000000000,-.6594823007855562E-03,.6594823007855562E-03
1,10,.000000000000000,.000000000000000,-.6232323540245890E-03,.6232323540245890E-03
1,11,.000000000000000,.000000000000000,-.5763500870413118E-03,.5763500870413118E-03
1,12,.000000000000000,.000000000000000,-.5402052844685299E-03,.5402052844685299E-03
1,13,.000000000000000,.000000000000000,-.5842993445886045E-03,.5842993445886045E-03
1,14,.000000000000000,.000000000000000,-.5875726212350615E-03,.5875726212350615E-03
1,15,.000000000000000,.000000000000000,-.4919773730328377E-03,.4919773730328377E-03
1,16,.000000000000000,.000000000000000,-.4788796717032990E-03,.4788796717032990E-03
1,17,.000000000000000,.000000000000000,-.6026228173854716E-03,.6026228173854716E-03
1,18,.000000000000000,.000000000000000,-.5693760646436400E-03,.5693760646436400E-03
1,19,.000000000000000,.000000000000000,-.5046866560305806E-03,.5046866560305806E-03
1,20,.000000000000000,.000000000000000,-.6140588397791011E-03,.6140588397791011E-03
1,21,.000000000000000,.000000000000000,-.5127850205376837E-03,.5127850205376837E-03
1,22,.000000000000000,.000000000000000,-.4742315535942401E-03,.4742315535942401E-03
1,23,.000000000000000,.000000000000000,-.4634864159875517E-03,.4634864159875517E-03
1,24,.000000000000000,.000000000000000,-.6555664609685667E-03,.6555664609685667E-03
1,25,.000000000000000,.000000000000000,-.5469888421935973E-03,.5469888421935973E-03
1,26,.000000000000000,.000000000000000,-.5996463987995366E-03,.5996463987995366E-03
1,27,.000000000000000,.000000000000000,-.4974346359584255E-03,.4974346359584255E-03
1,28,.000000000000000,.000000000000000,-.5452987650807807E-03,.5452987650807807E-03
1,29,.000000000000000,.000000000000000,-.6979176714740846E-03,.6979176714740846E-03
1,30,.000000000000000,.000000000000000,-.5223072287057349E-03,.5223072287057349E-03
1,31,.000000000000000,.000000000000000,-.5137552558595475E-03,.5137552558595475E-03
1,32,.000000000000000,.000000000000000,-.6290196908600875E-03,.6290196908600875E-03
1,33,.000000000000000,.000000000000000,-.5725896000012931E-03,.5725896000012931E-03
1,34,.000000000000000,.000000000000000,-.5905333614177850E-03,.5905333614177850E-03
1,35,.000000000000000,.000000000000000,-.5107888761632485E-03,.5107888761632485E-03
1,36,.000000000000000,.000000000000000,-.6081615605717665E-03,.6081615605717665E-03
1,37,.000000000000000,.000000000000000,-.6199038810069021E-03,.6199038810069021E-03
1,38,.000000000000000,.000000000000000,-.5392920054828020E-03,.5392920054828020E-03
1,39,.000000000000000,.000000000000000,-.5346915895854732E-03,.5346915895854732E-03
1,40,.000000000000000,.000000000000000,-.5641081292431083E-03,.5641081292431083E-03
1,41,.000000000000000,.000000000000000,-.5653419570138958E-03,.5653419570138958E-03
1,42,.000000000000000,.000000000000000,-.6233469733905380E-03,.6233469733905380E-03
1,43,.000000000000000,.000000000000000,-.6450615211740894E-03,.6450615211740894E-03
1,44,.000000000000000,.000000000000000,-.5644193335332013E-03,.5644193335332013E-03
1,45,.000000000000000,.000000000000000,-.5674345823735539E-03,.5674345823735539E-03
1,46,.000000000000000,.000000000000000,-.6040521174196889E-03,.6040521174196889E-03
1,47,.000000000000000,.000000000000000,-.6310052038817246E-03,.6310052038817246E-03
1,48,.000000000000000,.000000000000000,-.5873422393280845E-03,.5873422393280845E-03
1,49,.000000000000000,.000000000000000,-.4840726576064253E-03,.4840726576064253E-03
1,50,.000000000000000,.000000000000000,-.6408444686630476E-03,.6408444686630476E-03
1,51,.000000000000000,.000000000000000,-.5808613670979916E-03,.5808613670979916E-03
1,52,.000000000000000,.000000000000000,-.5652453706162677E-03,.5652453706162677E-03
1,53,.000000000000000,.000000000000000,-.5794590031662160E-03,.5794590031662160E-03
1,54,.000000000000000,.000000000000000,-.6020413107264725E-03,.6020413107264725E-03
1,55,.000000000000000,.000000000000000,-.5787074887785414E-03,.5787074887785414E-03
1,56,.000000000000000,.000000000000000,-.5808582483023028E-03,.5808582483023028E-03
1,57,.000000000000000,.000000000000000,-.5416798777290628E-03,.5416798777290628E-03
1,58,.000000000000000,.000000000000000,-.5190746081097970E-03,.5190746081097970E-03
1,59,.000000000000000,.000000000000000,-.6455506485436117E-03,.6455506485436117E-03
1,60,.000000000000000,.000000000000000,-.6734754772879653E-03,.6734754772879653E-03
1,61,.000000000000000,.000000000000000,-.5455085914503531E-03,.5455085914503531E-03
1,62,.000000000000000,.000000000000000,-.5429843587214709E-03,.5429843587214709E-03
1,63,.000000000000000,.000000000000000,-.7147600223092400E-03,.7147600223092400E-03
1,64,.000000000000000,.000000000000000,-.5296583199301307E-03,.5296583199301307E-03
1,65,.000000000000000,.000000000000000,-.5018962627908026E-03,.5018962627908026E-03
1,66,.000000000000000,.000000000000000,-.6201692338056638E-03,.6201692338056638E-03
1,67,.000000000000000,.000000000000000,-.6049977274513575E-03,.6049977274513575E-03
1,68,.000000000000000,.000000000000000,-.6067404687646702E-03,.6067404687646702E-03
1,69,.000000000000000,.000000000000000,-.9239168101938182E-03,.9239168101938182E-03
1,70,.000000000000000,.000000000000000,-.8311489961815132E-03,.8311489961815132E-03
1,71,.000000000000000,.000000000000000,-.9507031680317863E-03,.9507031680317863E-03
1,72,.000000000000000,.000000000000000,-.7703850151779451E-03,.7703850151779451E-03
1,73,.000000000000000,.000000000000000,-.8746855994868682E-03,.8746855994868682E-03
1,74,.000000000000000,.000000000000000,-.7675666865428060E-03,.7675666865428060E-03
1,75,.000000000000000,.000000000000000,-.7626631416891103E-03,.7626631416891103E-03
1,76,.000000000000000,.000000000000000,-.7031821406518642E-03,.7031821406518642E-03
1,77,.000000000000000,.000000000000000,-.6387425291460955E-03,.6387425291460955E-03
1,78,.000000000000000,.000000000000000,-.5930976773903523E-03,.5930976773903523E-03
1,79,.000000000000000,.000000000000000,-.5244497957061971E-03,.5244497957061971E-03
1,80,.000000000000000,.000000000000000,-.5400765904155400E-03,.5400765904155400E-03
1,81,.000000000000000,.000000000000000,-.5555906204501126E-03,.5555906204501126E-03
1,82,.000000000000000,.000000000000000,-.5925845059716514E-03,.5925845059716514E-03
1,83,.000000000000000,.000000000000000,-.5214359847368826E-03,.5214359847368826E-03
1,84,.000000000000000,.000000000000000,-.5996270117257664E-03,.5996270117257664E-03
