shuffle_id,status,max_real_part,min_kappa_in,min_kappa_out
1,stable,-10.00000000000000,-2.617842962754366,-1.910099543541946
2,stable,-10.00000000000000,-1.867828015275336,-1.977210503129754
3,stable,-10.00000000000000,-2.558177160681225,-2.182845131912472
4,stable,-10.00000000000000,-3.761969307631261,-2.240323442303634
5,stable,-10.00000000000000,-2.391600249196927,-2.023674158224821
6,stable,-10.00000000000000,-2.955799803254195,-1.928848016046686
7,stable,-10.00000000000000,-2.855758354995487,-1.844347713289608
8,stable,-10.00000000000000,-2.503726659073436,-2.063543952188411
9,stable,-10.00000000000000,-2.106745471053273,-1.929444723326014
10,stable,-10.00000000000000,-2.150204210003722,-2.264042723811144
11,stable,-10.00000000000000,-3.206628544136038,-1.896393736707978
12,stable,-10.00000000000000,-2.694341827364497,-1.748121154116234
13,stable,-10.00000000000000,-2.541701417547301,-1.803435200257809
14,stable,-10.00000000000000,-2.858111505323905,-2.082826882600784
15,stable,-10.00000000000000,-2.546046325118368,-2.587259035179159
16,stable,-10.00000000000000,-2.563747234515176,-1.868888717581285
17,stable,-10.00000000000000,-1.825961425027344,-2.125890799215995
18,stable,-10.00000000000000,-2.357830717635807,-1.713145213818279
19,stable,-10.00000000000000,-2.466076035265360,-2.183838545344770
20,stable,-10.00000000000000,-3.298187311316724,-1.511426101598772
21,stable,-10.00000000000000,-2.661601148469344,-2.308937817513652
22,stable,-10.00000000000000,-2.415366857442564,-1.810273013838014
23,stable,-10.00000000000000,-2.594254469164298,-1.901233586259423
24,stable,-10.00000000000000,-2.507307620508072,-2.062543264168198
25,stable,-10.00000000000000,-2.445741040838584,-2.232998085804866
26,stable,-10.00000000000000,-2.650268578659961,-1.923333922139136
27,stable,-10.00000000000000,-2.506028423136740,-3.028133530824562
28,stable,-10.00000000000000,-2.629587053124851,-1.863569334509521
29,stable,-10.00000000000000,-2.239343993074726,-1.586418414512082
30,stable,-10.00000000000000,-1.945022816751589,-2.214602818632557
31,stable,-10.00000000000000,-2.463042624945956,-1.833356113202171
32,stable,-10.00000000000000,-2.551510304277372,-1.760372137250670
33,stable,-10.00000000000000,-3.470464913290925,-1.890446848803549
34,stable,-10.00000000000000,-4.191651618082687,-1.798169010358833
35,stable,-10.00000000000000,-2.725176268228097,-2.188466219209658
36,stable,-10.00000000000000,-2.358050736453151,-1.769193018219084
37,stable,-10.00000000000000,-2.557146932400428,-1.967788420384750
38,stable,-10.00000000000000,-3.160947629352449,-1.960527132861898
39,stable,-10.00000000000000,-3.015567931564874,-1.755014475653297
40,stable,-10.00000000000000,-2.995389215153409,-1.886153424959048
41,stable,-10.00000000000000,-2.965582529384847,-2.149688926205272
42,stable,-10.00000000000000,-3.695558478917519,-1.995267371694354
43,stable,-10.00000000000000,-3.224946870994245,-1.987281248045292
44,stable,-10.00000000000000,-2.360587588864291,-2.223968315716775
45,stable,-10.00000000000000,-2.902359910905943,-1.859089517456596
46,stable,-10.00000000000000,-2.604404787940439,-2.232033476127981
47,stable,-10.00000000000000,-2.313938868403056,-2.029680089122849
48,stable,-10.00000000000000,-2.390682112672948,-1.836088740470586
49,stable,-10.00000000000000,-2.983250735967886,-2.754601882661518
50,stable,-10.00000000000000,-2.189083957648108,-2.251367537388433
51,stable,-10.00000000000000,-2.426583589258371,-1.795842658550100
52,stable,-10.00000000000000,-2.352145386255870,-1.697175605921075
53,stable,-10.00000000000000,-2.336156508330532,-2.006225539480511
54,stable,-10.00000000000000,-2.834468031811411,-2.036379313527505
55,stable,-10.00000000000000,-2.456883018754525,-1.867103463315289
56,stable,-10.00000000000000,-2.382355721740169,-2.060683302086545
57,stable,-10.00000000000000,-2.572168968018559,-1.708283645033589
58,stable,-10.00000000000000,-3.653985598608415,-2.048670144075004
59,stable,-10.00000000000000,-2.747446437367216,-1.825845874431252
60,stable,-10.00000000000000,-3.553932554503263,-2.144776441447902
61,stable,-10.00000000000000,-2.593965431988181,-1.815453247429105
62,stable,-10.00000000000000,-3.055429020445445,-2.399980540190882
63,stable,-10.00000000000000,-2.937592583004516,-1.923914154103841
64,stable,-10.00000000000000,-2.744361194309022,-1.896933285344858
65,stable,-10.00000000000000,-2.193931964775402,-1.981518312093613
66,stable,-10.00000000000000,-3.108346099259506,-2.129921062008407
67,stable,-10.00000000000000,-3.459065315200860,-2.091000200773124
68,stable,-10.00000000000000,-2.994852000789251,-1.917905481393973
69,stable,-10.00000000000000,-2.494446691713165,-2.189261719991919
70,stable,-10.00000000000000,-2.672125445960774,-1.690867838828126
71,stable,-10.00000000000000,-2.090213007213606,-2.300397295839502
72,stable,-10.00000000000000,-2.427220926037990,-1.727127358768485
73,stable,-10.00000000000000,-2.486498967062289,-2.316198810265632
74,stable,-10.00000000000000,-2.003374369582161,-2.419888093500049
75,stable,-10.00000000000000,-3.187735988140048,-2.056585088343127
76,stable,-10.00000000000000,-3.099599418041180,-2.075220016791718
77,stable,-10.00000000000000,-3.422546800484270,-1.911587687129213
78,stable,-10.00000000000000,-3.970341644895143,-2.136755831406845
79,stable,-10.00000000000000,-2.593651274321019,-1.830633743342332
