shuffle_id,max_real_part,total_entropy,total_heat,total_work,total_internal
1,-6.991077693935949,19.03518128822867,-9.517590644114335,-9.517590644114518,.1823818873702976E-12
2,-4.436345607624389,19.12114762876115,-9.560573814380573,-9.560573814380430,-.1458833054357456E-12
3,-4.387073416262865,19.12087424166949,-9.560437120834745,-9.560437120833729,-.1018546358366734E-11
4,-4.767860646941699,19.06021271607661,-9.530106358038305,-9.530106358038113,-.1921934833504224E-12
5,-5.158565197256394,19.08639069107194,-9.543195345535969,-9.543195345536295,.3264610803910273E-12
6,-5.321285016136244,19.04579834863786,-9.522899174318930,-9.522899174319370,.4419520305276592E-12
7,-6.140795573417563,19.03864677157557,-9.519323385787787,-9.519323385787741,-.4177214130152151E-13
8,-6.182854879647493,19.05151207931914,-9.525756039659571,-9.525756039659758,.1872529908908405E-12
9,-7.128504627791699,19.06718170439074,-9.533590852195372,-9.533590852195568,.1963984530561902E-12
10,-7.771657932697053,19.02989093214149,-9.514945466070747,-9.514945466070671,-.7888134589961737E-13
11,-8.113033350993646,19.04674007059947,-9.523370035299736,-9.523370035299331,-.4041628143269804E-12
12,-6.730573726701550,19.05630223080447,-9.528151115402233,-9.528151115402450,.2174510571606447E-12
13,-6.667253302410245,19.05062303183180,-9.525311515915901,-9.525311515915753,-.1451755382575470E-12
14,-4.933753080724273,19.07856097156628,-9.539280485783138,-9.539280485783395,.2609024107869118E-12
15,-5.653380057308823,19.05711982629915,-9.528559913149575,-9.528559913150154,.5811601200278460E-12
16,-6.432355400815140,19.06025643038502,-9.530128215192510,-9.530128215192116,-.3957528749154449E-12
17,-8.270963909140846,19.01560262593626,-9.507801312968128,-9.507801312968644,.5207223541248140E-12
18,-6.427779634250328,19.06975527440533,-9.534877637202664,-9.534877637202772,.1088851231401122E-12
19,-8.362805576685787,19.01335183964614,-9.506675919823069,-9.506675919823440,.3749361932037232E-12
20,-5.066256236284971,19.07391227223904,-9.536956136119519,-9.536956136119484,-.3072542220650121E-13
21,-7.083933071175124,19.07407570675202,-9.537037853376010,-9.537037853376203,.1929151283164288E-12
22,-7.360917191603221,19.03073840651644,-9.515369203258221,-9.515369203257876,-.3429340145189030E-12
23,-7.069074241037015,19.02722308062238,-9.513611540311192,-9.513611540311446,.2561006962054080E-12
24,-6.092735125334002,19.02738341531681,-9.513691707658404,-9.513691707658433,.2763067552535858E-13
25,-4.854606511769816,19.07374731885001,-9.536873659425003,-9.536873659424897,-.1042915753757256E-12
26,-5.594051519874483,19.12544165854475,-9.562720829272376,-9.562720829271916,-.4607703107950556E-12
27,-4.350036534655374,19.06281365336887,-9.531406826684435,-9.531406826684002,-.4307249001911373E-12
28,-5.349880055058748,19.05553488618252,-9.527767443091262,-9.527767443091408,.1452171716209705E-12
29,-6.213140492036473,19.10933194593526,-9.554665972967630,-9.554665972967181,-.4493766470048399E-12
30,-6.440272812440526,19.04900801976023,-9.524504009880115,-9.524504009880530,.4140854326095678E-12
31,-4.104452174680773,19.10161810312016,-9.550809051560080,-9.550809051560153,.7611966612586230E-13
32,-7.472138544602785,19.04064132363626,-9.520320661818129,-9.520320661818232,.1049299536148851E-12
33,-6.104136213834863,19.05718841686764,-9.528594208433821,-9.528594208434017,.1932481952238163E-12
34,-7.056214558251668,19.09763039034452,-9.548815195172262,-9.548815195171937,-.3263084247251413E-12
35,-5.740439018700272,19.06885717154875,-9.534428585774377,-9.534428585775103,.7304573612643139E-12
36,-6.066368909901939,19.04475966666343,-9.522379833331716,-9.522379833331305,-.4088951399694452E-12
37,-6.726729359361343,19.05163470054958,-9.525817350274790,-9.525817350274275,-.5112299472642690E-12
38,-4.852315087860916,19.05299869768876,-9.526499348844379,-9.526499348843902,-.4760081218080359E-12
39,-5.080563161871396,19.10198654220394,-9.550993271101968,-9.550993271102161,.1936784066458586E-12
40,-2.918122587143444,19.20319395207985,-9.601596976039925,-9.601596976039671,-.2544769950318937E-12
41,-3.396452570916153,19.08692885854788,-9.543464429273941,-9.543464429273504,-.4349992588359441E-12
42,-5.156510309956502,19.07008399025863,-9.535041995129317,-9.535041995129202,-.1158378948318273E-12
43,-6.271472733438713,19.03517984786014,-9.517589923930068,-9.517589923929958,-.1109806690990922E-12
44,-5.506089874601457,19.07506589787853,-9.537532948939264,-9.537532948939257,-.6841749389252527E-14
45,-6.670616594317835,19.06284491339353,-9.531422456696767,-9.531422456696570,-.1979388875028576E-12
46,-6.760914023965597,19.05921540147572,-9.529607700737861,-9.529607700737451,-.4059114155907650E-12
47,-4.784509499673732,19.09602988891998,-9.548014944459988,-9.548014944458966,-.1023209295070160E-11
48,-5.501116227707826,19.06850782633021,-9.534253913165104,-9.534253913165804,.6999401058749299E-12
49,-5.032817711471580,19.06908912240555,-9.534544561202777,-9.534544561202619,-.1573463581650003E-12
50,-6.870389500982128,19.04697801413808,-9.523489007069040,-9.523489007069037,-.3247402347028583E-14
51,-3.795189728378318,19.07797330122607,-9.538986650613033,-9.538986650612832,-.2007977117912674E-12
52,-7.616402484942228,19.04348266231990,-9.521741331159950,-9.521741331159827,-.1223326995258844E-12
53,-7.726669562805910,19.04900257878215,-9.524501289391074,-9.524501289391585,.5132977376476333E-12
54,-7.414176749996841,19.02459185969695,-9.512295929848477,-9.512295929848612,.1337679966795235E-12
55,-8.090031331637874,19.01081040729484,-9.505405203647420,-9.505405203647301,-.1179750741542307E-12
56,-4.839304471854120,19.08426298046697,-9.542131490233487,-9.542131490233977,.4875821968397531E-12
57,-4.542778491508216,19.12074241027006,-9.560371205135032,-9.560371205135606,.5750400156045998E-12
58,-5.173189315770287,19.10030013878555,-9.550150069392773,-9.550150069392570,-.2047528813164945E-12
59,-5.867989176651463,19.03462131178380,-9.517310655891901,-9.517310655891631,-.2673833376931611E-12
60,-7.300415161880665,19.04360117499706,-9.521800587498529,-9.521800587498484,-.4159173006001993E-13
61,-3.744447667850181,19.10679578410590,-9.553397892052951,-9.553397892052123,-.8321121569565548E-12
62,-6.464212905848399,19.04129603002795,-9.520648015013974,-9.520648015014039,.6651623696285469E-13
63,-3.527789965970442,19.09434868017818,-9.547174340089091,-9.547174340088615,-.4775624340425111E-12
64,-3.439172063837759,19.11939005997623,-9.559695029988113,-9.559695029987902,-.2131073095767988E-12
65,-7.508879922752385,19.02232843320524,-9.511164216602621,-9.511164216602104,-.5152267501529195E-12
66,-6.183745993359480,19.06318792494315,-9.531593962471575,-9.531593962471215,-.3602257381274399E-12
67,-7.616632798220962,19.05470897864955,-9.527354489324777,-9.527354489324665,-.1125904924847987E-12
68,-5.695123682962731,19.05950696365025,-9.529753481825123,-9.529753481825276,.1497829638097414E-12
69,-4.155596553755458,19.15178193911849,-9.575890969559243,-9.575890969559223,-.1720845688168993E-13
70,-6.873920950107276,19.05903919994521,-9.529519599972607,-9.529519599972888,.2822742040109461E-12
71,-7.374406926392112,19.04592402484546,-9.522962012422731,-9.522962012422523,-.2079031391488684E-12
72,-6.273337789461948,19.05241288177460,-9.526206440887302,-9.526206440887515,.2142452881770396E-12
73,-6.283690082811518,19.03309179838518,-9.516545899192591,-9.516545899193451,.8655021144221564E-12
74,-6.106815808627289,19.07284667578968,-9.536423337894838,-9.536423337894453,-.3891054145555017E-12
75,-7.687993662279041,19.03591407734963,-9.517957038674817,-9.517957038674830,.1121325254871408E-13
76,-7.137388116039801,19.05314344899922,-9.526571724499608,-9.526571724499522,-.8550105068394487E-13
77,-5.419729792629369,19.09580298720036,-9.547901493600182,-9.547901493599895,-.2867428516850623E-12
78,-6.869599635014310,19.04325690394210,-9.521628451971049,-9.521628451970857,-.1943861738240571E-12
79,-6.536028281552717,19.03234795074765,-9.516173975373825,-9.516173975374272,.4483774462826773E-12
80,-5.632291538524441,19.07677767504706,-9.538388837523529,-9.538388837523252,-.2755157213485404E-12
81,-6.811090265866369,19.03956010831704,-9.519780054158518,-9.519780054159053,.5337397190885440E-12
82,-6.577026083250530,19.02969628551821,-9.514848142759103,-9.514848142759190,.8827660824550776E-13
83,-3.752854301128536,19.10950448938344,-9.554752244691722,-9.554752244691636,-.8856804178947186E-13
84,-5.684065644280054,19.07492151810519,-9.537460759052596,-9.537460759052607,.1504352198367087E-13
85,-6.425531883374788,19.07141783419118,-9.535708917095588,-9.535708917095478,-.1111194469771704E-12
86,-7.590439726540353,19.03163214247212,-9.515816071236060,-9.515816071236172,.1128680482409550E-12
87,-6.897653218416963,19.05123025927167,-9.525615129635835,-9.525615129635044,-.7897849041427207E-12
88,-6.469641152769327,19.04658667857193,-9.523293339285964,-9.523293339285692,-.2734062976017526E-12
89,-5.940355666272808,19.10010267960116,-9.550051339800579,-9.550051339800561,-.2148281552649678E-13
90,-7.445815479732119,19.04387852338171,-9.521939261690855,-9.521939261690818,-.3666511538824579E-13
91,-5.923574526270386,19.03471393656726,-9.517356968283629,-9.517356968284281,.6492167914373681E-12
92,-6.128427288058447,19.03963684243368,-9.519818421216840,-9.519818421216518,-.3225059108658002E-12
93,-7.443411839398323,19.06915297582150,-9.534576487910750,-9.534576487911222,.4719974411315775E-12
94,-6.868650764401536,19.07229792667212,-9.536148963336059,-9.536148963335467,-.5919847945179413E-12
95,-8.084871820145054,19.01497489721270,-9.507487448606350,-9.507487448607572,.1222702494807493E-11
96,-5.528581940423464,19.11707160037995,-9.558535800189974,-9.558535800190553,.5836858774088682E-12
97,-6.324550708639435,19.10700653341408,-9.553503266707041,-9.553503266707072,.2968458812091512E-13
98,-3.744102472439408,19.07238588169447,-9.536192940847235,-9.536192940847576,.3405470350159590E-12
99,-7.032212979567703,19.06225223694315,-9.531126118471573,-9.531126118471226,-.3482492072492960E-12
100,-3.841251981182722,19.10214306946737,-9.551071534733685,-9.551071534733417,-.2631089790483543E-12
101,-4.529393542790785,19.07492256515060,-9.537461282575302,-9.537461282575102,-.2035038804137912E-12
102,-6.604100853321142,19.07149283842726,-9.535746419213632,-9.535746419213554,-.8024136910478319E-13
103,-6.132617647061124,19.04609336374329,-9.523046681871646,-9.523046681871277,-.3708283680126101E-12
104,-5.542452042514924,19.05610788703380,-9.528053943516902,-9.528053943517570,.6676881270095691E-12
105,-4.686764220823534,19.12622859851621,-9.563114299258103,-9.563114299258030,-.7303879723252749E-13
106,-7.190595730906352,19.03822157292122,-9.519110786460610,-9.519110786461296,.6865480406403890E-12
107,-6.727668376639485,19.03730375884882,-9.518651879424411,-9.518651879424908,.5005024172888284E-12
108,-5.179246860090643,19.08200248425561,-9.541001242127804,-9.541001242127432,-.3731182030008995E-12
109,-5.229862376756500,19.05746178366318,-9.528730891831588,-9.528730891830827,-.7616962616197043E-12
110,-6.775225022458471,19.02684781856374,-9.513423909281871,-9.513423909282036,.1682542993819425E-12
111,-4.750382455124054,19.05574067129134,-9.527870335645671,-9.527870335645522,-.1461747389797097E-12
112,-7.988508966052905,19.02624807795224,-9.513124038976120,-9.513124038976128,.7244205235679146E-14
113,-6.050683277484495,19.07272973875744,-9.536364869378719,-9.536364869378660,-.6106226635438361E-13
114,-5.122795367380604,19.11476798119796,-9.557383990598980,-9.557383990598732,-.2493005801795789E-12
115,-5.910469090798870,19.04651393028456,-9.523256965142279,-9.523256965142885,.6079303727091201E-12
116,-5.070805742288940,19.08155071600216,-9.540775358001078,-9.540775358001085,.5009881398621019E-14
117,-7.404026798903942,19.04081281862599,-9.520406409312994,-9.520406409313194,.1984384878639389E-12
118,-4.915916964353528,19.12525935760257,-9.562629678801285,-9.562629678802093,.8123779426938427E-12
119,-6.370848184451461,19.05406892161211,-9.527034460806053,-9.527034460806235,.1827288320654930E-12
120,-6.326970800990239,19.07296024980165,-9.536480124900827,-9.536480124901159,.3313044283359545E-12
121,-4.358423044206575,19.10408239656214,-9.552041198281071,-9.552041198280966,-.1050409759173476E-12
122,-4.542795040353667,19.08765594537210,-9.543827972686048,-9.543827972686062,.1482147737874584E-13
123,-6.369139533024281,19.04164090893962,-9.520820454469812,-9.520820454469527,-.2842726054552713E-12
124,-4.693775842431933,19.03126944674307,-9.515634723371537,-9.515634723371555,.1718070130607430E-13
125,-6.862795416003792,19.02291640328488,-9.511458201642439,-9.511458201642528,.9021949853860178E-13
126,-6.451464207260869,19.07123050213660,-9.535615251068300,-9.535615251068686,.3818473315320148E-12
127,-5.226452431175858,19.06372291734175,-9.531861458670875,-9.531861458670143,-.7325667850111017E-12
128,-6.673269364808220,19.07243988201217,-9.536219941006083,-9.536219941005253,-.8299194664829201E-12
129,-6.274660584458616,19.05105819928388,-9.525529099641938,-9.525529099641439,-.5023342852794599E-12
130,-7.157443025789689,19.05996158723362,-9.529980793616808,-9.529980793616074,-.7334965967942253E-12
131,-6.715066900243983,19.04861818935913,-9.524309094679564,-9.524309094679435,-.1310340724813841E-12
132,-3.289995337603614,19.10972260156964,-9.554861300784822,-9.554861300784651,-.1713351682752773E-12
133,-5.543183000176214,19.07405347178621,-9.537026735893107,-9.537026735893409,.3085032229677154E-12
134,-5.594085142773110,19.08804668423766,-9.544023342118829,-9.544023342119385,.5573180805740208E-12
135,-5.190847924444824,19.06384803357206,-9.531924016786029,-9.531924016786130,.9824085989151854E-13
136,-7.088559775380418,19.02938454107275,-9.514692270536374,-9.514692270536173,-.2025463130550520E-12
137,-5.322364165564068,19.04563531602361,-9.522817658011805,-9.522817658011743,-.6246392292297287E-13
138,-5.332740912155714,19.04412340096329,-9.522061700481643,-9.522061700480746,-.8958667141456544E-12
139,-5.713167286361568,19.07744400880809,-9.538722004404043,-9.538722004403771,-.2717409630648149E-12
140,-6.059315330989193,19.08696021243279,-9.543480106216393,-9.543480106216165,-.2279287869555446E-12
141,-5.065628600656055,19.07827667602214,-9.539138338011069,-9.539138338011066,-.4579669976578771E-14
142,-7.548148666566703,19.03993354099099,-9.519966770495493,-9.519966770495294,-.1979388875028576E-12
143,-7.638828046619892,19.01898896113007,-9.509494480565035,-9.509494480564838,-.1960098749975714E-12
144,-6.456205375201534,19.04735248247036,-9.523676241235179,-9.523676241235064,-.1105088243136265E-12
145,-5.926751817052718,19.09367396464560,-9.546836982322798,-9.546836982322976,.1793287740525784E-12
146,-6.260300827125320,19.02478834990694,-9.512394174953469,-9.512394174952835,-.6329381463388017E-12
147,-7.616043694317341,19.04895869076222,-9.524479345381110,-9.524479345380833,-.2763067552535858E-12
148,-6.483094736700878,19.07589200130668,-9.537946000653339,-9.537946000653060,-.2787770014833768E-12
149,-5.200993767124601,19.04795215125065,-9.523976075625324,-9.523976075625328,.4315992008230296E-14
150,-7.469104549731128,19.05836471832199,-9.529182359160993,-9.529182359160954,-.3894107258872737E-13
151,-4.511121360817924,19.08503861373553,-9.542519306867767,-9.542519306867044,-.7220057884893549E-12
152,-4.943641385063529,19.12381038410848,-9.561905192054239,-9.561905192054624,.3848171781228871E-12
153,-5.206052326306235,19.07015728061247,-9.535078640306235,-9.535078640305899,-.3391870118107931E-12
154,-6.913372021459509,19.02718227195010,-9.513591135975052,-9.513591135975437,.3855388230888934E-12
155,-4.949630462564528,19.15134512207878,-9.575672561039388,-9.575672561039047,-.3399364123524151E-12
156,-7.321173910866491,19.04344408745817,-9.521722043729085,-9.521722043728163,-.9224426777976191E-12
157,-3.670812827738700,19.09045242201277,-9.545226211006385,-9.545226211006558,.1721123243925149E-12
158,-6.667792691208888,19.04895478385642,-9.524477391928212,-9.524477391928110,-.9935108291614370E-13
159,-4.941848434711574,19.08087614318530,-9.540438071592650,-9.540438071592478,-.1713768016387007E-12
160,-7.300694965291768,19.02524053289481,-9.512620266447406,-9.512620266447087,-.3210487431459796E-12
161,-7.603765708336141,19.02654049480503,-9.513270247402515,-9.513270247401138,-.1379479863672373E-11
162,-3.733424095844384,19.09556738229927,-9.547783691149633,-9.547783691149617,-.1730560139634463E-13
163,-6.702803051797673,19.04763400612091,-9.523817003060454,-9.523817003060049,-.4074796056130481E-12
164,-4.134042523335665,19.05871259255504,-9.529356296277518,-9.529356296277225,-.2886718641903485E-12
165,-7.847307583060683,19.02799965445210,-9.513999827226050,-9.513999827225977,-.7528699885739343E-13
166,-7.835237062070519,19.03191741125248,-9.515958705626240,-9.515958705625916,-.3256145353347506E-12
167,-5.692489531589672,19.05115846641592,-9.525579233207962,-9.525579233208008,.4492239913389540E-13
168,-3.297251739422791,19.07712060291555,-9.538560301457773,-9.538560301457316,-.4566069744527113E-12
169,-6.982141077460255,19.02065997406350,-9.510329987031749,-9.510329987031657,-.9334200079536004E-13
170,-6.415271606529132,19.03926627617497,-9.519633138087483,-9.519633138088150,.6626782456109481E-12
171,-5.932249730976764,19.06163280010888,-9.530816400054439,-9.530816400054086,-.3516631430500183E-12
172,-6.281346520059742,19.04937276812307,-9.524686384061535,-9.524686384061562,.2675637489346627E-13
173,-5.216860463435296,19.07723810961625,-9.538619054808125,-9.538619054808461,.3272104809326493E-12
174,-6.261187298921868,19.05144744366841,-9.525723721834206,-9.525723721834218,.1652844527910702E-13
175,-6.487917684775311,19.04973790501218,-9.524868952506090,-9.524868952505729,-.3584493812880396E-12
176,-3.800167710287496,19.08369371348423,-9.541846856742117,-9.541846856742049,-.6390721285498557E-13
177,-6.801001868443564,19.05691260473661,-9.528456302368303,-9.528456302369051,.7475547958435413E-12
178,-7.433122662303504,19.02539643697414,-9.512698218487069,-9.512698218487500,.4312800117034499E-12
179,-5.913696373405401,19.02602901821484,-9.513014509107421,-9.513014509107931,.5128814040133989E-12
180,-3.769835872575641,19.16500966206778,-9.582504831033891,-9.582504831033175,-.7190081863228670E-12
181,-7.068552105338313,19.04726701454510,-9.523633507272550,-9.523633507271551,-.9979100878965141E-12
182,-7.207743285456672,19.03171878436426,-9.515859392182129,-9.515859392181762,-.3692324224147114E-12
183,-3.106121976568829,19.11715556600134,-9.558577783000670,-9.558577783001358,.6926403894880195E-12
184,-7.027991632232442,19.05217654523237,-9.526088272616187,-9.526088272615549,-.6348532810562801E-12
185,-6.339373160852119,19.07705678793038,-9.538528393965192,-9.538528393964970,-.2170763568898337E-12
186,-5.302594457345549,19.07087768257130,-9.535438841285648,-9.535438841285286,-.3611416721227556E-12
187,-6.809176885872148,19.05539325074535,-9.527696625372677,-9.527696625372354,-.3242267565539692E-12
188,-6.274228364898590,19.05618273022286,-9.528091365111429,-9.528091365111889,.4601596881315118E-12
189,-5.321600421448238,19.04626696123839,-9.523133480619196,-9.523133480619078,-.1107586244941672E-12
190,-7.711328877630876,19.02901169297929,-9.514505846489644,-9.514505846489522,-.1237898672457050E-12
191,-6.081434292951599,19.09284589205358,-9.546422946026791,-9.546422946026352,-.4366368377972663E-12
192,-7.672732090635691,19.03104512210393,-9.515522561051963,-9.515522561051499,-.4613948112464072E-12
193,-5.182731897220947,19.09857204055379,-9.549286020276895,-9.549286020277693,.7969597204393608E-12
194,-7.017037358367816,19.06239635560166,-9.531198177800832,-9.531198177800860,.2636779683484747E-13
195,-5.951595177233685,19.07032987957218,-9.535164939786092,-9.535164939785819,-.2767230888878203E-12
196,-7.041199958883226,19.06034274025852,-9.530171370129258,-9.530171370129279,.2503552920529728E-13
197,-3.906776030547917,19.12062129852281,-9.560310649261407,-9.560310649261528,.1202926647181357E-12
198,-5.663133759808261,19.05255253262782,-9.526276266313911,-9.526276266314069,.1599553822728694E-12
199,-5.428155842120759,19.03341991494484,-9.516709957472418,-9.516709957472234,-.1863648124711403E-12
200,-3.181251078261994,19.13263914581425,-9.566319572907124,-9.566319572907394,.2727679193625931E-12
201,-4.507346863450948,19.10272883413387,-9.551364417066937,-9.551364417067463,.5213329767883579E-12
202,-4.871658404357731,19.11507678932916,-9.557538394664578,-9.557538394665251,.6712963518396009E-12
203,-7.317477585515007,19.05742982146891,-9.528714910734454,-9.528714910734518,.6405986852087153E-13
204,-6.051649842876941,19.09106907412747,-9.545534537063734,-9.545534537063785,.4211908599671688E-13
205,-5.182312104589073,19.10218415895110,-9.551092079475549,-9.551092079475525,-.2906008766956347E-13
206,-6.800272407708690,19.03934013606187,-9.519670068030937,-9.519670068030219,-.7202988205889937E-12
207,-5.620076305873226,19.08081906808880,-9.540409534044402,-9.540409534044480,.8104628079763643E-13
208,-6.781682408181950,19.04321166897587,-9.521605834487934,-9.521605834488142,.2056410597361946E-12
209,-6.898565346898977,19.07545025656849,-9.537725128284245,-9.537725128284565,.3137906601224927E-12
210,-4.415321598236915,19.13341127367325,-9.566705636836623,-9.566705636837202,.5800637747910287E-12
211,-5.906194021750707,19.06824313736243,-9.534121568681213,-9.534121568681146,-.6418476861114186E-13
212,-7.181918412272353,19.04585276867241,-9.522926384336204,-9.522926384336275,.6525335827234358E-13
213,-6.371310710150283,19.06183304860331,-9.530916524301654,-9.530916524300803,-.8560235853494191E-12
214,-4.185674284934066,19.10376440186432,-9.551882200932161,-9.551882200932853,.6907807659217724E-12
215,-7.205057679908350,19.06213017502835,-9.531065087514174,-9.531065087514587,.4167638456564760E-12
216,-6.736211489711422,19.04719638270970,-9.523598191354852,-9.523598191354960,.1088157342010732E-12
217,-7.803771545528434,19.03409290167224,-9.517046450836121,-9.517046450836308,.1847827446610495E-12
218,-6.132763478875859,19.06859743967013,-9.534298719835064,-9.534298719834617,-.4424793864643561E-12
219,-5.721373867185321,19.06689936404664,-9.533449682023322,-9.533449682023363,.4030109579389318E-13
220,-5.424955296330154,19.08287378115961,-9.541436890579803,-9.541436890580128,.3249345237321677E-12
221,-5.198799284466077,19.09818219415122,-9.549091097075609,-9.549091097075216,-.3971545314840341E-12
222,-5.627536373096518,19.07062385435922,-9.535311927179611,-9.535311927179809,.1998123888569125E-12
223,-4.806050130107906,19.04030761431584,-9.520153807157918,-9.520153807158525,.6126349427759692E-12
224,-6.750633059593383,19.07993108482992,-9.539965542414960,-9.539965542414967,.7660538869913580E-14
225,-7.246621343685547,19.03310986892557,-9.516554934462787,-9.516554934462368,-.4195394032180388E-12
226,-7.288229989877436,19.03110595623950,-9.515552978119752,-9.515552978119510,-.2410710520095449E-12
227,-6.204706492804689,19.09694036599900,-9.548470182999500,-9.548470182999360,-.1427469253911795E-12
228,-7.079606755345594,19.05196611938625,-9.525983059693127,-9.525983059693015,-.1164623952831789E-12
229,-5.818630241905339,19.07518204207026,-9.537591021035130,-9.537591021034915,-.2139538546330755E-12
230,-6.746355430572294,19.05133669379592,-9.525668346897959,-9.525668346898357,.4010125564946065E-12
231,-6.319766577100381,19.03084695399203,-9.515423476996014,-9.515423476996357,.3394784453547572E-12
232,-5.220449720276520,19.10720855199150,-9.553604275995752,-9.553604275995704,-.5127842594987442E-13
233,-5.573543360049371,19.09840118496346,-9.549200592481728,-9.549200592482693,.9619666174742747E-12
234,-5.940760872152168,19.06172764438346,-9.530863822191728,-9.530863822191334,-.3983341434476984E-12
235,-7.491102747851983,19.03760201849794,-9.518801009248971,-9.518801009249172,.2002426002789548E-12
236,-6.640484037343413,19.02326276181945,-9.511631380909726,-9.511631380909666,-.6203371150093062E-13
237,-6.117626929190010,19.03453844085624,-9.517269220428119,-9.517269220427798,-.3212013988118656E-12
238,-7.216760784154758,19.02166825434790,-9.510834127173950,-9.510834127173743,-.2085415173880278E-12
239,-5.770715517806821,19.05210714974879,-9.526053574874393,-9.526053574874734,.3380490332105524E-12
240,-4.951311277109198,19.11162862651761,-9.555814313258805,-9.555814313258681,-.1211808431378358E-12
241,-5.615737121668644,19.07198845705578,-9.535994228527892,-9.535994228527791,-.1011968286945830E-12
242,-6.762429796217475,19.05097345921043,-9.525486729605213,-9.525486729605539,.3245459456735489E-12
243,-7.064063319005072,19.03488135186727,-9.517440675933637,-9.517440675933173,-.4622413563026839E-12
244,-5.617778219166212,19.11943108729203,-9.559715543646016,-9.559715543645851,-.1661309978473469E-12
245,-8.155479394830763,19.02600332435269,-9.513001662176347,-9.513001662175579,-.7623623954344794E-12
246,-6.633303992683068,19.05753935567083,-9.528769677835413,-9.528769677835234,-.1767058721569015E-12
247,-6.900580354267731,19.03679991108024,-9.518399955540122,-9.518399955540465,.3431421813360203E-12
248,-6.895073828112800,19.04810413124058,-9.524052065620291,-9.524052065621015,.7226164111528988E-12
249,-3.950369998870883,19.12199785085804,-9.560998925429022,-9.560998925428953,-.6990241718796142E-13
250,-6.822512294806074,19.02258562424811,-9.511292812124056,-9.511292812124266,.2068484272754745E-12
251,-4.939989654929377,19.09437022759932,-9.547185113799662,-9.547185113799651,-.1282307593442056E-13
252,-7.081915832357481,19.06752419924053,-9.533762099620263,-9.533762099619999,-.2647743135852920E-12
253,-7.031958491686964,19.04663100763810,-9.523315503819049,-9.523315503819148,.1023764406582472E-12
254,-7.492207684612367,19.01026941504391,-9.505134707521954,-9.505134707522069,.1146305272925474E-12
255,-5.362215387751348,19.04593873089748,-9.522969365448741,-9.522969365448951,.2106231855592000E-12
256,-4.143940704001579,19.08043958254420,-9.540219791272101,-9.540219791271909,-.1897787482718627E-12
257,-7.083980852039531,19.05214897008343,-9.526074485041713,-9.526074485040578,-.1135480598435379E-11
258,-6.909722033858998,19.06110758654896,-9.530553793274482,-9.530553793273558,-.9209993878656064E-12
259,-7.041503146814648,19.02973083692397,-9.514865418461985,-9.514865418462152,.1665195759059657E-12
260,-4.892039870435838,19.05107112441210,-9.525535562206048,-9.525535562206040,-.6231126725708691E-14
261,-5.650877548730932,19.08710829217623,-9.543554146088114,-9.543554146088340,.2246952623963239E-12
262,-7.370066949399188,19.04079632734015,-9.520398163670075,-9.520398163670256,.1758870826762404E-12
263,-8.195595653356577,19.02015479200007,-9.510077396000035,-9.510077396000215,.1808553307114380E-12
264,-5.490910253720358,19.12016651705744,-9.560083258528719,-9.560083258528667,-.5208333764272766E-13
265,-3.780445399926975,19.07410355448733,-9.537051777243667,-9.537051777244185,.5154349169700367E-12
266,-3.389845741505269,19.07429205626214,-9.537146028131072,-9.537146028131174,.9710288129127775E-13
267,-7.997849627036885,19.02725600946452,-9.513628004732258,-9.513628004732869,.6131761765004740E-12
268,-6.871748685312923,19.05173183952796,-9.525865919763982,-9.525865919764556,.5720840468015354E-12
269,-5.702856659423560,19.05244852801768,-9.526224264008839,-9.526224264008631,-.2086247841148747E-12
270,-6.386028793407604,19.02954341863830,-9.514771709319152,-9.514771709319088,-.6677991493120317E-13
271,-5.626063299598172,19.06236082922871,-9.531180414614356,-9.531180414615598,.1245475944600116E-11
272,-7.454710743649002,19.03462506474640,-9.517312532373202,-9.517312532373380,.1767475055203249E-12
273,-5.706423342286143,19.06811012542493,-9.534055062712463,-9.534055062712852,.3886890809212673E-12
274,-6.635702888248488,19.05725484004234,-9.528627420021170,-9.528627420021270,.9377221221740228E-13
275,-5.005296350456774,19.04753645866412,-9.523768229332058,-9.523768229331981,-.7405187574249794E-13
276,-3.391100423585158,19.11682372525159,-9.558411862625794,-9.558411862626148,.3563815909046752E-12
277,-4.699884724104777,19.04950268396814,-9.524751341984071,-9.524751341983412,-.6551426068313049E-12
278,-7.199545552488416,19.07137570476914,-9.535687852384571,-9.535687852383768,-.8033851361943789E-12
279,-6.613152857957175,19.09662026563165,-9.548310132815825,-9.548310132815855,.3101685575046531E-13
280,-5.150272401515394,19.04778820726585,-9.523894103632923,-9.523894103632777,-.1449812492282376E-12
281,-7.290247831610031,19.01519255683250,-9.507596278416250,-9.507596278416623,.3716332797054633E-12
282,-6.786541273293551,19.06193319943888,-9.530966599719441,-9.530966599719315,-.1269123695024632E-12
283,-7.803665727318730,19.03512287933603,-9.517561439668016,-9.517561439667782,-.2373101715136272E-12
284,-7.613293069880456,19.04046969022883,-9.520234845114416,-9.520234845113750,-.6657591145042829E-12
285,-6.896121095283888,19.03924228326188,-9.519621141630939,-9.519621141630514,-.4222872052039861E-12
