shuffle_id,status,max_real_part,min_kappa_in,min_kappa_out
1,stable,-10.00000000000000,-4.990327721345238,-1.628118447959423
2,stable,-10.00000000000000,-4.752082164981402,-1.745887501165271
3,stable,-10.00000000000000,-6.727539477287792,-1.944264885038137
4,stable,-10.00000000000000,-5.956555489508901,-2.229753073304892
5,stable,-10.00000000000000,-5.568637398653664,-1.552648756187409
6,stable,-10.00000000000000,-5.178962789679645,-1.580430469824933
7,stable,-10.00000000000000,-5.696049485850381,-1.780281491577625
8,stable,-10.00000000000000,-4.273224360542372,-2.075428491923958
9,stable,-10.00000000000000,-3.682241046219133,-1.908825332298875
10,stable,-10.00000000000000,-4.753499884682242,-2.103780750185251
11,stable,-10.00000000000000,-6.091249717748724,-2.320243276655674
12,stable,-10.00000000000000,-9.648253841907717,-2.118981957435608
13,stable,-10.00000000000000,-2.419220604817383,-2.523431953042746
14,stable,-10.00000000000000,-5.046769516950008,-2.172268986701965
15,stable,-10.00000000000000,-4.897100828413386,-1.745676901191473
16,stable,-10.00000000000000,-4.742328708525747,-2.290276588872075
17,stable,-10.00000000000000,-5.632416510488838,-1.869314104318619
18,stable,-10.00000000000000,-4.128661785507575,-1.704039425269002
19,stable,-10.00000000000000,-2.801352503127418,-1.758139825426042
20,stable,-10.00000000000000,-4.558105227537453,-2.058229181915522
21,stable,-10.00000000000000,-2.217030154369922,-2.321575278416276
22,stable,-10.00000000000000,-4.843672874238109,-2.244962710887194
23,stable,-10.00000000000000,-4.368272567051463,-1.958198104985058
24,stable,-10.00000000000000,-4.019890205003321,-2.228183791972697
25,stable,-10.00000000000000,-8.894694860791788,-2.162225489504635
26,stable,-10.00000000000000,-4.416076423600316,-2.183226058259606
27,stable,-10.00000000000000,-3.834602046757936,-2.047853481024504
28,stable,-10.00000000000000,-1.792415904652444,-2.316392078995705
29,stable,-10.00000000000000,-3.493344884947874,-2.174033861607313
30,stable,-10.00000000000000,-6.225129794562235,-1.944795735180378
31,stable,-10.00000000000000,-6.016859336523339,-1.796910485252738
32,stable,-10.00000000000000,-3.724878175649792,-1.799732863903046
33,stable,-10.00000000000000,-5.207577044842765,-2.005870738998055
34,stable,-10.00000000000000,-5.656141859828494,-1.726342510664836
35,stable,-10.00000000000000,-2.377522682421841,-1.660112906247377
36,stable,-10.00000000000000,-4.015265870199073,-2.530187338590622
37,stable,-10.00000000000000,-2.629451282788068,-1.637747805565596
38,stable,-10.00000000000000,-6.567070078657707,-2.110050484538078
39,stable,-10.00000000000000,-4.113954369793646,-1.851962052285671
40,stable,-10.00000000000000,-6.740729648736306,-2.305366150569171
41,stable,-10.00000000000000,-7.647418841253966,-1.943897833320079
42,stable,-10.00000000000000,-4.351743695093319,-1.637983677908778
43,stable,-10.00000000000000,-5.767536440864205,-1.556722935521975
44,stable,-10.00000000000000,-3.692343608592637,-1.673524357378483
45,stable,-10.00000000000000,-6.737701411009766,-2.364684984087944
46,stable,-10.00000000000000,-3.072536214414868,-2.530028712004423
47,stable,-10.00000000000000,-4.274652897729538,-2.446693049743772
48,stable,-10.00000000000000,-6.773539119749330,-1.823954010382295
49,stable,-10.00000000000000,-5.746348362765275,-1.761671016924083
50,stable,-10.00000000000000,-2.379204000579193,-1.701637859456241
51,stable,-10.00000000000000,-4.706704149284633,-1.794641040265560
52,stable,-10.00000000000000,-5.558664713083999,-2.841564456466585
53,stable,-10.00000000000000,-4.816650049615419,-1.793404780328274
54,stable,-10.00000000000000,-5.142435754998587,-1.641731501556933
55,stable,-10.00000000000000,-4.961258232360706,-1.956415344273410
56,stable,-10.00000000000000,-3.121223137946799,-1.818280231207609
57,stable,-10.00000000000000,-3.316465033683926,-1.870203410042450
58,stable,-10.00000000000000,-4.081186332565267,-1.705632602795959
59,stable,-10.00000000000000,-4.282438181806356,-2.381082051433623
60,stable,-10.00000000000000,-8.686576276784763,-1.905844533815980
61,stable,-10.00000000000000,-6.111930392216891,-1.751729609095491
62,stable,-10.00000000000000,-4.831642585340887,-1.962928041815758
63,stable,-10.00000000000000,-5.092193931166548,-2.013068977743387
64,stable,-10.00000000000000,-4.299550986499526,-1.627097645774484
65,stable,-10.00000000000000,-5.744385836995207,-1.761017644777894
