shuffle_id,status,max_real_part,min_kappa_in,min_kappa_out
1,stable,-10.00000000000000,-3.112748044379259,-2.039932517538546
2,stable,-10.00000000000000,-2.742304152958241,-1.696001594733389
3,stable,-10.00000000000000,-3.786111172481014,-1.605384187439995
4,stable,-10.00000000000000,-3.167696624728706,-1.433588611114828
5,stable,-10.00000000000000,-1.650328777544928,-1.841380239031423
6,stable,-10.00000000000000,-1.812799441529933,-1.817602867544338
7,stable,-10.00000000000000,-2.084192675328381,-1.355366313888226
8,stable,-10.00000000000000,-2.460957800249162,-1.433877558185486
9,stable,-10.00000000000000,-1.879110235375265,-1.566944857768249
10,stable,-10.00000000000000,-2.047897684757118,-1.779065414073557
11,stable,-10.00000000000000,-1.978768829918408,-1.481680428907566
12,stable,-10.00000000000000,-1.818307371149785,-1.708284119755263
13,stable,-10.00000000000000,-1.994465163807035,-1.893886849051341
14,stable,-10.00000000000000,-2.437911017376791,-1.723080709460191
15,stable,-10.00000000000000,-1.948485135777673,-1.286978650940000
16,stable,-10.00000000000000,-2.099064096771144,-2.235039963322379
17,stable,-10.00000000000000,-2.204955796372815,-2.121883156622062
18,stable,-10.00000000000000,-2.585276128509577,-1.970231770261307
19,stable,-10.00000000000000,-1.976005052732944,-1.766830179374665
20,stable,-10.00000000000000,-1.719354879630373,-1.657988524006214
21,stable,-10.00000000000000,-2.481819624397758,-1.647170765347255
22,stable,-10.00000000000000,-1.935607622603129,-1.752519942778235
23,stable,-10.00000000000000,-2.159892336057965,-1.762919245229568
24,stable,-10.00000000000000,-2.577045903301041,-2.235361159553577
25,stable,-10.00000000000000,-2.514594694008338,-1.566062979440176
26,stable,-10.00000000000000,-2.529504573551094,-2.136542966080015
27,stable,-10.00000000000000,-2.480406709611998,-1.638840303317920
28,stable,-10.00000000000000,-1.942306528759673,-1.625901528270333
29,stable,-10.00000000000000,-1.754994082461053,-1.473595477276831
30,stable,-10.00000000000000,-2.306173621414928,-1.844635290704900
31,stable,-10.00000000000000,-1.707661151587672,-1.576711771442206
32,stable,-10.00000000000000,-2.562577371722000,-1.860035198835249
33,stable,-10.00000000000000,-1.682695504103322,-1.525105338718276
34,stable,-10.00000000000000,-2.033454615468145,-1.724064628724591
35,stable,-10.00000000000000,-1.611715839819226,-1.669227066109670
36,stable,-10.00000000000000,-2.421999186534777,-1.227229975163937
37,stable,-10.00000000000000,-2.234187469372046,-1.773003173737379
38,stable,-10.00000000000000,-2.026125339401915,-1.784037225559587
39,stable,-10.00000000000000,-1.756851691494376,-1.764882055307680
40,stable,-10.00000000000000,-2.196503029095766,-1.502866892203201
41,stable,-10.00000000000000,-2.083743833663902,-1.522336277761497
42,stable,-10.00000000000000,-1.542346736340733,-1.586922988528386
43,stable,-10.00000000000000,-2.217259945260594,-1.878473084041616
44,stable,-10.00000000000000,-1.962557346429094,-2.086266264448568
45,stable,-10.00000000000000,-2.321382429443474,-1.890904897067230
46,stable,-10.00000000000000,-2.303896599434665,-1.496991349151358
47,stable,-10.00000000000000,-1.936109427435440,-1.677627702825703
48,stable,-10.00000000000000,-2.042086922123417,-1.703205288427853
49,stable,-10.00000000000000,-2.774018743276429,-1.767812384008721
50,stable,-10.00000000000000,-2.597429761030071,-1.835836445730820
51,stable,-10.00000000000000,-1.818278160623322,-2.010483011945325
52,stable,-10.00000000000000,-2.329277312561317,-1.310803360625869
53,stable,-10.00000000000000,-1.624415790021885,-1.621263548731804
54,stable,-10.00000000000000,-2.184950409804514,-1.325674551710108
55,stable,-10.00000000000000,-2.061519732018496,-1.768246621330036
56,stable,-10.00000000000000,-1.649567780686994,-1.755344731762307
57,stable,-10.00000000000000,-2.592589121675701,-1.431273072492331
58,stable,-10.00000000000000,-3.164337755540473,-1.567466304126356
59,stable,-10.00000000000000,-2.693550046406017,-1.975588441542186
60,stable,-10.00000000000000,-1.913120196451473,-1.657282959262375
61,stable,-10.00000000000000,-1.996777089894749,-1.645553558046231
62,stable,-10.00000000000000,-2.604665298389591,-1.597402132036223
63,stable,-10.00000000000000,-2.941389252489898,-1.818804528826149
64,stable,-10.00000000000000,-2.015545281923551,-1.686200023716083
65,stable,-10.00000000000000,-2.507692528924963,-1.688688032958908
66,stable,-10.00000000000000,-2.186643715131140,-1.636961292941123
67,stable,-10.00000000000000,-2.446746694704416,-2.013578835227236
68,stable,-10.00000000000000,-1.966815808526007,-1.802172164687363
69,stable,-10.00000000000000,-2.102186881681746,-2.374839340576727
70,stable,-10.00000000000000,-2.315373174409615,-1.401356077825767
71,stable,-10.00000000000000,-1.534100491960999,-1.722775312751764
72,stable,-10.00000000000000,-1.736745858783252,-1.994733672217990
73,stable,-10.00000000000000,-1.751818912809540,-2.110780486756994
74,stable,-10.00000000000000,-2.218997853789915,-1.878656513245005
75,stable,-10.00000000000000,-1.318337621032697,-1.863166416995227
76,stable,-10.00000000000000,-1.800756106600602,-1.811710471662082
77,stable,-10.00000000000000,-1.920586768350404,-1.549565786408493
78,stable,-10.00000000000000,-1.859456662157754,-2.262079439475201
79,stable,-10.00000000000000,-2.324992378647948,-1.555706222396111
80,stable,-10.00000000000000,-2.001149492956756,-1.819048119767103
81,stable,-10.00000000000000,-2.216489997037570,-1.367097038422799
82,stable,-10.00000000000000,-1.625567839779251,-2.255994956896757
83,stable,-10.00000000000000,-2.043419472902315,-1.544024386661476
84,stable,-10.00000000000000,-2.389967403465562,-1.399716234634980
85,stable,-10.00000000000000,-2.021527473589231,-1.826283312031592
86,stable,-10.00000000000000,-2.505987527701564,-2.362265363466577
87,stable,-10.00000000000000,-2.592787527871678,-1.624244923092192
88,stable,-10.00000000000000,-2.258817932233796,-1.843918646540260
89,stable,-10.00000000000000,-2.766379353962293,-1.578846387572412
90,stable,-10.00000000000000,-2.099085254003512,-1.796996166980534
91,stable,-10.00000000000000,-1.708797329767549,-1.990910998662002
92,stable,-10.00000000000000,-1.793461905916047,-1.876266958308406
93,stable,-10.00000000000000,-1.929273210984320,-1.888957765817395
94,stable,-10.00000000000000,-2.944155945604507,-1.538525272917468
95,stable,-10.00000000000000,-2.535316017357445,-1.633587523741880
96,stable,-10.00000000000000,-2.215151569017507,-1.599262674681086
97,stable,-10.00000000000000,-2.560274571695118,-1.714929471126425
98,stable,-10.00000000000000,-1.951447225452284,-1.721450380893657
99,stable,-10.00000000000000,-2.285546328714190,-1.358903077736613
100,stable,-10.00000000000000,-1.521978456792567,-1.815789054249763
101,stable,-10.00000000000000,-2.665734958593930,-1.655120283205179
102,stable,-10.00000000000000,-2.262683444532740,-1.455761265358888
103,stable,-10.00000000000000,-2.097611505123496,-1.939762367197545
104,stable,-10.00000000000000,-1.933448430238514,-1.706343912039301
105,stable,-10.00000000000000,-2.089813563638018,-1.448732502685743
106,stable,-10.00000000000000,-2.603333548046066,-1.771137303250725
107,stable,-10.00000000000000,-1.941750471567502,-1.314373657049146
108,stable,-10.00000000000000,-2.171063577028690,-1.691739671621690
109,stable,-10.00000000000000,-1.624080222827615,-2.636851344606839
110,stable,-10.00000000000000,-2.086677641222195,-1.559360438492149
111,stable,-10.00000000000000,-2.046807334998448,-1.633294934315927
112,stable,-10.00000000000000,-1.705581643555433,-1.722056306956802
113,stable,-10.00000000000000,-1.668213996324994,-1.348626646933553
114,stable,-10.00000000000000,-2.643454953489709,-1.670506494236179
115,stable,-10.00000000000000,-2.215360675894772,-1.565008205794584
116,stable,-10.00000000000000,-2.193861203093547,-1.404027876451437
117,stable,-10.00000000000000,-1.576575322447752,-1.660206709575611
118,stable,-10.00000000000000,-1.701879928186827,-1.746392547138385
119,stable,-10.00000000000000,-2.005860021323315,-1.609196000499651
120,stable,-10.00000000000000,-1.888610169771709,-1.627324526636585
121,stable,-10.00000000000000,-2.087656290823361,-1.471131811733358
122,stable,-10.00000000000000,-2.609387990567484,-1.612825427291682
123,stable,-10.00000000000000,-1.628938251209547,-2.088479016303609
124,stable,-10.00000000000000,-2.972719900885295,-1.445069730887099
125,stable,-10.00000000000000,-1.594567711717900,-1.943323737359606
126,stable,-10.00000000000000,-3.023449437365343,-1.455512819258729
127,stable,-10.00000000000000,-2.169663787497711,-1.799751428654417
128,stable,-10.00000000000000,-2.582977506572206,-1.601438494020840
129,stable,-10.00000000000000,-2.380772325133194,-1.428229073208058
130,stable,-10.00000000000000,-2.343564629205503,-1.797653654342867
131,stable,-10.00000000000000,-1.539072241914255,-1.721873511938611
132,stable,-10.00000000000000,-1.914265770195726,-1.961757694196422
133,stable,-10.00000000000000,-1.656593859152963,-1.695349543413613
134,stable,-10.00000000000000,-1.669902393696248,-1.500021333209588
135,stable,-10.00000000000000,-2.065242259340039,-1.380560209305258
136,stable,-10.00000000000000,-2.662463337626832,-1.350850739225280
137,stable,-10.00000000000000,-1.693014040814887,-1.651032786023279
138,stable,-10.00000000000000,-1.728491240193762,-1.723970826875302
139,stable,-10.00000000000000,-2.167561151523842,-1.698062986950390
140,stable,-10.00000000000000,-2.239098583690065,-1.944749152258737
141,stable,-10.00000000000000,-2.931152474588089,-1.412279711621522
142,stable,-10.00000000000000,-2.570617321967347,-1.693981142700068
143,stable,-10.00000000000000,-1.707047645531134,-1.590224829007639
144,stable,-10.00000000000000,-1.483276012797432,-2.054966915660771
145,stable,-10.00000000000000,-2.103559853598199,-1.669713410032273
146,stable,-10.00000000000000,-2.035456975128909,-1.710026949702296
147,stable,-10.00000000000000,-1.362426354084164,-1.769314940211189
148,stable,-10.00000000000000,-2.148667594861763,-1.469809663190972
149,stable,-10.00000000000000,-1.839876999743865,-1.949162916156638
150,stable,-10.00000000000000,-2.139058156913961,-1.517211265498190
151,stable,-10.00000000000000,-1.947824787734589,-1.811455374583602
152,stable,-10.00000000000000,-2.161598001536731,-1.877283341629663
153,stable,-10.00000000000000,-2.309769481682451,-1.569264737016056
154,stable,-10.00000000000000,-1.869587392478024,-1.708083362580510
155,stable,-10.00000000000000,-1.792145809689828,-2.061259167850949
156,stable,-10.00000000000000,-1.897623764724358,-1.736735158061492
157,stable,-10.00000000000000,-1.739912597571674,-1.543934097397141
158,stable,-10.00000000000000,-2.171976042794995,-2.028845981039922
159,stable,-10.00000000000000,-1.358882497414015,-1.745439275490753
160,stable,-10.00000000000000,-1.790560137256307,-1.503678040946397
161,stable,-10.00000000000000,-2.362884653760830,-1.720799281356449
162,stable,-10.00000000000000,-2.003335608674433,-1.772066095174523
163,stable,-10.00000000000000,-2.421814742850984,-2.166612313165388
164,stable,-10.00000000000000,-2.360875412643509,-1.728125529465615
165,stable,-10.00000000000000,-1.938666033267509,-1.648428739885276
166,stable,-10.00000000000000,-1.809720654593548,-1.769613493393990
167,stable,-10.00000000000000,-1.735060693448759,-1.566102931159548
168,stable,-10.00000000000000,-2.047908299799019,-1.782653496848070
