shuffle_id,status,max_real_part,min_kappa_in,min_kappa_out
1,stable,-10.00000000000000,-3.177478935569525,-2.039191193498482
2,stable,-10.00000000000000,-2.304613345106191,-1.647535564145073
3,stable,-10.00000000000000,-3.766679831431247,-1.736834117764374
4,stable,-10.00000000000000,-4.829217495542252,-1.278027844222379
5,stable,-10.00000000000000,-4.605116374761565,-1.172568746085744
6,stable,-10.00000000000000,-3.322035959456116,-1.153448498138459
7,stable,-10.00000000000000,-3.434688492998248,-1.242353169174748
8,stable,-10.00000000000000,-3.298974413628457,-1.397976258227573
9,stable,-10.00000000000000,-2.560779915773310,-1.172651045613748
10,stable,-10.00000000000000,-3.158659592736512,-1.717792175833893
11,stable,-10.00000000000000,-5.100122921518050,-1.318082096753642
12,stable,-10.00000000000000,-2.958855864417274,-1.470904498652089
13,stable,-10.00000000000000,-3.045479462860385,-1.642653930219240
14,stable,-10.00000000000000,-4.680205239215866,-1.421455587433229
15,stable,-10.00000000000000,-3.482743751403177,-1.671581253227487
16,stable,-10.00000000000000,-2.866878147106036,-1.385842427489479
17,stable,-10.00000000000000,-4.426437895090203,-1.613504509266932
18,stable,-10.00000000000000,-6.802377553656697,-1.558360804687254
19,stable,-10.00000000000000,-1.851724974595527,-1.742420101771131
20,stable,-10.00000000000000,-4.103024357464164,-1.459237755276263
21,stable,-10.00000000000000,-3.049539084109711,-2.050386388931656
22,stable,-10.00000000000000,-3.864765164558776,-1.744666234619217
23,stable,-10.00000000000000,-3.137598610017449,-1.121735908136543
24,stable,-10.00000000000000,-2.761699722381309,-1.310722727677785
25,stable,-10.00000000000000,-2.515358906559413,-1.806427538846037
26,stable,-10.00000000000000,-5.930985056649661,-1.866989301515787
27,stable,-10.00000000000000,-3.052938219232601,-1.551496380358003
28,stable,-10.00000000000000,-2.833746944583254,-1.574434786998609
29,stable,-10.00000000000000,-3.755523910542252,-1.316216437997355
30,stable,-10.00000000000000,-2.076949787733611,-2.001864570403995
31,stable,-10.00000000000000,-5.020470342511544,-1.262905002175103
32,stable,-10.00000000000000,-3.164185451489175,-1.282703612610931
