Theoretical Energetics by Node and Layer
layer,node,heat_rate,entropy_rate,work_rate,internal_rate
1,1,.000000000000000,.000000000000000,-.1422039729400448E-02,.1422039729400448E-02
1,2,.000000000000000,.000000000000000,-.1394280354506530E-02,.1394280354506530E-02
1,3,.000000000000000,.000000000000000,-.1370452817933540E-02,.1370452817933540E-02
1,4,.000000000000000,.000000000000000,-.1279719278880345E-02,.1279719278880345E-02
1,5,.000000000000000,.000000000000000,-.1413066903554196E-02,.1413066903554196E-02
1,6,.000000000000000,.000000000000000,-.1357266433634418E-02,.1357266433634418E-02
1,7,.000000000000000,.000000000000000,-.1381154321889885E-02,.1381154321889885E-02
1,8,.000000000000000,.000000000000000,-.1191634545242347E-02,.1191634545242347E-02
1,9,.000000000000000,.000000000000000,-.1543826113557775E-02,.1543826113557775E-02
1,10,.000000000000000,.000000000000000,-.1403331687555891E-02,.1403331687555891E-02
1,11,.000000000000000,.000000000000000,-.1231491206284893E-02,.1231491206284893E-02
1,12,.000000000000000,.000000000000000,-.1258656254323769E-02,.1258656254323769E-02
1,13,.000000000000000,.000000000000000,-.1462781166892681E-02,.1462781166892681E-02
1,14,.000000000000000,.000000000000000,-.1268543243101593E-02,.1268543243101593E-02
1,15,.000000000000000,.000000000000000,-.1219996184167469E-02,.1219996184167469E-02
1,16,.000000000000000,.000000000000000,-.1118070883261640E-02,.1118070883261640E-02
1,17,.000000000000000,.000000000000000,-.1275216394224350E-02,.1275216394224350E-02
1,18,.000000000000000,.000000000000000,-.1368591206899446E-02,.1368591206899446E-02
1,19,.000000000000000,.000000000000000,-.1286186524824566E-02,.1286186524824566E-02
1,20,.000000000000000,.000000000000000,-.1421760695540566E-02,.1421760695540566E-02
1,21,.000000000000000,.000000000000000,-.1222293222004723E-02,.1222293222004723E-02
1,22,.000000000000000,.000000000000000,-.1228043704375942E-02,.1228043704375942E-02
1,23,.000000000000000,.000000000000000,-.1221444514164926E-02,.1221444514164926E-02
1,24,.000000000000000,.000000000000000,-.1429009955103394E-02,.1429009955103394E-02
1,25,.000000000000000,.000000000000000,-.1287381952222197E-02,.1287381952222197E-02
1,26,.000000000000000,.000000000000000,-.1484414278712917E-02,.1484414278712917E-02
1,27,.000000000000000,.000000000000000,-.1256733859495365E-02,.1256733859495365E-02
1,28,.000000000000000,.000000000000000,-.1278570989397829E-02,.1278570989397829E-02
1,29,.000000000000000,.000000000000000,-.1402579178767468E-02,.1402579178767468E-02
1,30,.000000000000000,.000000000000000,-.1357773376400266E-02,.1357773376400266E-02
1,31,.000000000000000,.000000000000000,-.1271513570832693E-02,.1271513570832693E-02
1,32,.000000000000000,.000000000000000,-.1364245045715883E-02,.1364245045715883E-02
1,33,.000000000000000,.000000000000000,-.1297223349681262E-02,.1297223349681262E-02
1,34,.000000000000000,.000000000000000,-.1401747643932927E-02,.1401747643932927E-02
1,35,.000000000000000,.000000000000000,-.1308921761987322E-02,.1308921761987322E-02
1,36,.000000000000000,.000000000000000,-.1452013219073697E-02,.1452013219073697E-02
1,37,.000000000000000,.000000000000000,-.1536409809555906E-02,.1536409809555906E-02
1,38,.000000000000000,.000000000000000,-.1264563438990760E-02,.1264563438990760E-02
1,39,.000000000000000,.000000000000000,-.1447703096882640E-02,.1447703096882640E-02
1,40,.000000000000000,.000000000000000,-.1424235971972160E-02,.1424235971972160E-02
1,41,.000000000000000,.000000000000000,-.1433342243235160E-02,.1433342243235160E-02
1,42,.000000000000000,.000000000000000,-.1382423018564932E-02,.1382423018564932E-02
1,43,.000000000000000,.000000000000000,-.1363311486122843E-02,.1363311486122843E-02
1,44,.000000000000000,.000000000000000,-.1343899552146328E-02,.1343899552146328E-02
1,45,.000000000000000,.000000000000000,-.1408207015856814E-02,.1408207015856814E-02
1,46,.000000000000000,.000000000000000,-.1313754604302389E-02,.1313754604302389E-02
1,47,.000000000000000,.000000000000000,-.1396286763661618E-02,.1396286763661618E-02
