shuffle_id,max_real_part,total_entropy,total_heat,total_work,total_internal
1,-9.000000000000000,22.55503698298769,-11.27751849149384,-11.27751849149378,-.6062164659148550E-13
2,-9.000000000000000,22.55285962194428,-11.27642981097214,-11.27642981097202,-.1197410226527751E-12
3,-9.000000000000000,22.55469434042356,-11.27734717021178,-11.27734717021165,-.1323836873456941E-12
4,-9.000000000000000,22.55268592590483,-11.27634296295242,-11.27634296295240,-.1639660629493278E-13
5,-9.000000000000000,22.55223044918598,-11.27611522459299,-11.27611522459293,-.5596044461153582E-13
6,-9.000000000000000,22.55214063831388,-11.27607031915694,-11.27607031915685,-.8897179867850546E-13
7,-9.000000000000000,22.55360864686847,-11.27680432343423,-11.27680432343405,-.1827522508324186E-12
8,-9.000000000000000,22.55391311712784,-11.27695655856392,-11.27695655856381,-.1125111288857727E-12
9,-9.000000000000000,22.55354090797214,-11.27677045398607,-11.27677045398610,.2428439394019932E-13
10,-9.000000000000000,22.55352306139994,-11.27676153069997,-11.27676153069994,-.3063001241532248E-13
11,-9.000000000000000,22.55261308108427,-11.27630654054213,-11.27630654054205,-.8554962294127222E-13
12,-9.000000000000000,22.55344301728723,-11.27672150864362,-11.27672150864352,-.9893214719669530E-13
13,-9.000000000000000,22.55414047129097,-11.27707023564549,-11.27707023564544,-.4824439459039098E-13
14,-9.000000000000000,22.55408122222136,-11.27704061111068,-11.27704061111065,-.3244279844771825E-13
15,-9.000000000000000,22.55216476896836,-11.27608238448418,-11.27608238448417,-.9623378482981337E-14
16,-9.000000000000000,22.55331835725438,-11.27665917862719,-11.27665917862722,.2949637062377164E-13
17,-9.000000000000000,22.55315354073343,-11.27657677036671,-11.27657677036665,-.6403298030699389E-13
18,-9.000000000000000,22.55308804328203,-11.27654402164102,-11.27654402164088,-.1407788816076838E-12
19,-9.000000000000000,22.55253041227850,-11.27626520613925,-11.27626520613918,-.6583275591331983E-13
20,-9.000000000000000,22.55436720491908,-11.27718360245954,-11.27718360245958,.3722196162403435E-13
21,-9.000000000000000,22.55245500385406,-11.27622750192703,-11.27622750192692,-.1119234913082856E-12
22,-9.000000000000000,22.55302036694562,-11.27651018347281,-11.27651018347278,-.3827840822090423E-13
23,-9.000000000000000,22.55367124833899,-11.27683562416950,-11.27683562416947,-.1899435470020805E-13
24,-9.000000000000000,22.55320340731190,-11.27660170365595,-11.27660170365592,-.3538445578210592E-13
25,-9.000000000000000,22.55558261565728,-11.27779130782864,-11.27779130782860,-.4713937573619376E-13
26,-9.000000000000000,22.55292767482401,-11.27646383741200,-11.27646383741190,-.9806825490565885E-13
27,-9.000000000000000,22.55201275987953,-11.27600637993977,-11.27600637993973,-.3837034856513100E-13
28,-9.000000000000000,22.55314902241531,-11.27657451120765,-11.27657451120763,-.1904726376622534E-13
29,-9.000000000000000,22.55203559442906,-11.27601779721453,-11.27601779721438,-.1486866185729241E-12
30,-9.000000000000000,22.55265233677466,-11.27632616838733,-11.27632616838729,-.3696131942176883E-13
31,-9.000000000000000,22.55273290015470,-11.27636645007735,-11.27636645007741,.5635943101101049E-13
32,-9.000000000000000,22.55351576637252,-11.27675788318626,-11.27675788318626,.7546047120499111E-16
33,-9.000000000000000,22.55307719654509,-11.27653859827255,-11.27653859827242,-.1258390093517026E-12
34,-9.000000000000000,22.55368093228059,-11.27684046614030,-11.27684046614033,.3510039481291471E-13
35,-9.000000000000000,22.55291996936974,-11.27645998468487,-11.27645998468487,.5909335520914993E-14
36,-9.000000000000000,22.55227459252984,-11.27613729626492,-11.27613729626496,.3353524055671464E-13
37,-9.000000000000000,22.55244609396884,-11.27622304698442,-11.27622304698430,-.1222320855642778E-12
38,-9.000000000000000,22.55270437019456,-11.27635218509728,-11.27635218509729,.1367135571417322E-13
39,-9.000000000000000,22.55399497013744,-11.27699748506872,-11.27699748506873,.1132774429812855E-13
40,-9.000000000000000,22.55265382859259,-11.27632691429629,-11.27632691429626,-.3845361529197788E-13
41,-9.000000000000000,22.55451738541154,-11.27725869270577,-11.27725869270578,.7072467611557443E-14
42,-9.000000000000000,22.55421381131393,-11.27710690565696,-11.27710690565708,.1207887956322651E-12
43,-9.000000000000000,22.55214848789595,-11.27607424394798,-11.27607424394800,.2259303855112194E-13
44,-9.000000000000000,22.55494982051641,-11.27747491025820,-11.27747491025816,-.4228561945041065E-13
45,-9.000000000000000,22.55422918748264,-11.27711459374132,-11.27711459374142,.1041775173071802E-12
46,-9.000000000000000,22.55253439083133,-11.27626719541566,-11.27626719541561,-.5329590935243544E-13
47,-9.000000000000000,22.55455929147251,-11.27727964573625,-11.27727964573627,.1999008597541874E-13
48,-9.000000000000000,22.55346160659507,-11.27673080329753,-11.27673080329749,-.4196209352214098E-13
49,-9.000000000000000,22.55290726228104,-11.27645363114052,-11.27645363114068,.1627027505779477E-12
50,-9.000000000000000,22.55251790622474,-11.27625895311237,-11.27625895311236,-.8649331251220360E-14
51,-9.000000000000000,22.55285038650395,-11.27642519325197,-11.27642519325200,.2287926792465811E-13
52,-9.000000000000000,22.55295964588225,-11.27647982294112,-11.27647982294121,.8433791859330242E-13
53,-9.000000000000000,22.55230821859901,-11.27615410929950,-11.27615410929958,.7174165775336583E-13
54,-9.000000000000000,22.55286033281113,-11.27643016640556,-11.27643016640558,.2119571879122262E-13
55,-9.000000000000000,22.55220543136075,-11.27610271568038,-11.27610271568029,-.7935839485551099E-13
56,-9.000000000000000,22.55337266179973,-11.27668633089987,-11.27668633089994,.7079579977808947E-13
57,-9.000000000000000,22.55264753188763,-11.27632376594381,-11.27632376594391,.9838050513133467E-13
58,-9.000000000000000,22.55257139974663,-11.27628569987331,-11.27628569987333,.8911274496092858E-14
59,-9.000000000000000,22.55448987499367,-11.27724493749684,-11.27724493749688,.3715951157889918E-13
60,-9.000000000000000,22.55340970069503,-11.27670485034751,-11.27670485034759,.7422881753704758E-13
61,-9.000000000000000,22.55276552310485,-11.27638276155242,-11.27638276155235,-.7199969787041738E-13
62,-9.000000000000000,22.55349281507856,-11.27674640753928,-11.27674640753925,-.2547918473427835E-13
63,-9.000000000000000,22.55299017220034,-11.27649508610017,-11.27649508610008,-.9172610587748764E-13
64,-9.000000000000000,22.55307088468749,-11.27653544234375,-11.27653544234374,-.6875576497034075E-14
65,-9.000000000000000,22.55214644161828,-11.27607322080914,-11.27607322080915,.5536803654448974E-14
66,-9.000000000000000,22.55210968446246,-11.27605484223123,-11.27605484223120,-.3146094496031537E-13
67,-9.000000000000000,22.55270353567676,-11.27635176783838,-11.27635176783826,-.1188918755112844E-12
68,-9.000000000000000,22.55448229166969,-11.27724114583485,-11.27724114583485,.1372166269497654E-14
69,-9.000000000000000,22.55344129000181,-11.27672064500091,-11.27672064500079,-.1159554223473247E-12
70,-9.000000000000000,22.55375308073671,-11.27687654036835,-11.27687654036837,.1901517138191977E-13
71,-9.000000000000000,22.55299379793481,-11.27649689896741,-11.27649689896748,.8041700985672584E-13
72,-9.000000000000000,22.55368236362839,-11.27684118181419,-11.27684118181421,.1187591691653722E-13
73,-9.000000000000000,22.55396959379490,-11.27698479689745,-11.27698479689737,-.7487760411706290E-13
74,-9.000000000000000,22.55262491511109,-11.27631245755554,-11.27631245755552,-.2580704747123796E-13
75,-9.000000000000000,22.55355656547563,-11.27677828273782,-11.27677828273768,-.1346492362053198E-12
76,-9.000000000000000,22.55469246648725,-11.27734623324362,-11.27734623324372,.9903189379656396E-13
77,-9.000000000000000,22.55281060069182,-11.27640530034591,-11.27640530034593,.2005817387185083E-13
78,-9.000000000000000,22.55348960065631,-11.27674480032816,-11.27674480032815,-.9061328076764852E-14
79,-9.000000000000000,22.55376046098286,-11.27688023049143,-11.27688023049139,-.4536562098200747E-13
80,-9.000000000000000,22.55294227153462,-11.27647113576731,-11.27647113576737,.6425719331626389E-13
81,-9.000000000000000,22.55289083833227,-11.27644541916613,-11.27644541916607,-.6109349137695119E-13
82,-9.000000000000000,22.55300809618975,-11.27650404809487,-11.27650404809486,-.1155759515869548E-13
83,-9.000000000000000,22.55445686868875,-11.27722843434437,-11.27722843434442,.5015432513744145E-13
84,-9.000000000000000,22.55409394267171,-11.27704697133586,-11.27704697133582,-.3877930962459253E-13
85,-9.000000000000000,22.55485783654663,-11.27742891827331,-11.27742891827324,-.7816317038056297E-13
86,-9.000000000000000,22.55255299257761,-11.27627649628880,-11.27627649628879,-.9119874994079069E-14
87,-9.000000000000000,22.55306129236412,-11.27653064618206,-11.27653064618194,-.1201296007113939E-12
88,-9.000000000000000,22.55363696326445,-11.27681848163222,-11.27681848163225,.3152599709066450E-13
89,-9.000000000000000,22.55463680362321,-11.27731840181161,-11.27731840181163,.2506675422786486E-13
90,-9.000000000000000,22.55394003998270,-11.27697001999135,-11.27697001999135,.2606422022655153E-14
91,-9.000000000000000,22.55277197943626,-11.27638598971813,-11.27638598971803,-.9753135798984403E-13
