shuffle_id,max_real_part,total_entropy,total_heat,total_work,total_internal
1,-10.00000000000000,19.79841795967044,-9.899208979835221,-9.899208979836363,.1141642336222048E-11
2,-10.00000000000000,19.79818108181400,-9.899090540907002,-9.899090540907865,.8621436897726653E-12
3,-10.00000000000000,19.79857640229978,-9.899288201149890,-9.899288201150386,.4917871665455209E-12
4,-10.00000000000000,19.79823043076714,-9.899115215383569,-9.899115215384450,.8865685963144188E-12
5,-10.00000000000000,19.79808381090447,-9.899041905452233,-9.899041905453247,.1014993644687934E-11
6,-10.00000000000000,19.79793829473089,-9.898969147365447,-9.898969147366403,.9580669591002788E-12
7,-10.00000000000000,19.79845967187794,-9.899229835938971,-9.899229835939867,.8951589469674559E-12
8,-10.00000000000000,19.79842515157987,-9.899212575789935,-9.899212575791051,.1116801096046061E-11
9,-10.00000000000000,19.79833888832223,-9.899169444161116,-9.899169444162277,.1162375751206923E-11
10,-10.00000000000000,19.79811338836943,-9.899056694184715,-9.899056694185871,.1157157702991185E-11
11,-10.00000000000000,19.79799158292513,-9.898995791462566,-9.898995791463655,.1083494405307306E-11
12,-10.00000000000000,19.79826975302061,-9.899134876510306,-9.899134876511201,.8977818488631328E-12
13,-10.00000000000000,19.79807787866636,-9.899038939333179,-9.899038939334156,.9781619958459942E-12
14,-10.00000000000000,19.79831720799903,-9.899158603999513,-9.899158604000485,.9730272143571028E-12
15,-10.00000000000000,19.79824623686880,-9.899123118434400,-9.899123118434909,.5099393129981422E-12
16,-10.00000000000000,19.79840569196734,-9.899202845983668,-9.899202845984689,.1021113749111180E-11
17,-10.00000000000000,19.79812031965398,-9.899060159826991,-9.899060159828030,.1032743335294128E-11
18,-10.00000000000000,19.79819503463203,-9.899097517316013,-9.899097517316768,.7526340661812014E-12
19,-10.00000000000000,19.79844651179391,-9.899223255896953,-9.899223255898288,.1332378651852650E-11
20,-10.00000000000000,19.79821633684885,-9.899108168424423,-9.899108168425684,.1264988114257903E-11
21,-10.00000000000000,19.79795137247691,-9.898975686238455,-9.898975686239430,.9755529717381251E-12
22,-10.00000000000000,19.79817313201230,-9.899086566006151,-9.899086566007060,.9076628337822967E-12
23,-10.00000000000000,19.79823177089120,-9.899115885445598,-9.899115885446649,.1049618725268431E-11
24,-10.00000000000000,19.79806611172857,-9.899033055864287,-9.899033055865290,.1003738758775796E-11
25,-10.00000000000000,19.79822726540364,-9.899113632701820,-9.899113632702480,.6608880109837401E-12
26,-10.00000000000000,19.79805136465565,-9.899025682327824,-9.899025682328951,.1123975912342701E-11
27,-10.00000000000000,19.79846555767244,-9.899232778836220,-9.899232778837138,.9153511282278259E-12
28,-10.00000000000000,19.79801077646754,-9.899005388233771,-9.899005388234595,.8238132398474818E-12
29,-10.00000000000000,19.79829930411246,-9.899149652056229,-9.899149652056987,.7653322420253517E-12
30,-10.00000000000000,19.79808674912713,-9.899043374563565,-9.899043374564593,.1024971774121752E-11
31,-10.00000000000000,19.79846235445083,-9.899231177225413,-9.899231177226543,.1133371174688591E-11
32,-10.00000000000000,19.79810421532437,-9.899052107662184,-9.899052107663428,.1240535452140534E-11
33,-10.00000000000000,19.79806563547254,-9.899032817736268,-9.899032817737359,.1092265167201845E-11
34,-10.00000000000000,19.79806824831793,-9.899034124158966,-9.899034124160043,.1075001199168923E-11
35,-10.00000000000000,19.79818703248230,-9.899093516241150,-9.899093516242145,.9937883849175932E-12
36,-10.00000000000000,19.79812668112248,-9.899063340561240,-9.899063340562325,.1081884581921599E-11
37,-10.00000000000000,19.79799728631759,-9.898998643158794,-9.898998643159953,.1160613272155331E-11
38,-10.00000000000000,19.79821122711516,-9.899105613557580,-9.899105613558330,.7512879207638434E-12
39,-10.00000000000000,19.79820679972523,-9.899103399862613,-9.899103399863812,.1200956001312647E-11
40,-10.00000000000000,19.79822684588057,-9.899113422940285,-9.899113422941159,.8705119958207774E-12
41,-10.00000000000000,19.79803926181018,-9.899019630905089,-9.899019630905851,.7618627950733980E-12
42,-10.00000000000000,19.79817766906288,-9.899088834531442,-9.899088834532789,.1345576428057882E-11
43,-10.00000000000000,19.79809912022791,-9.899049560113953,-9.899049560114641,.6882827641163658E-12
44,-10.00000000000000,19.79847486229097,-9.899237431145485,-9.899237431146247,.7661649092938205E-12
45,-10.00000000000000,19.79793198161952,-9.898965990809758,-9.898965990810364,.6060152379916417E-12
46,-10.00000000000000,19.79830813266104,-9.899154066330519,-9.899154066331688,.1166372554095574E-11
47,-10.00000000000000,19.79819334217435,-9.899096671087174,-9.899096671087886,.7131656376557771E-12
48,-10.00000000000000,19.79842796440736,-9.899213982203682,-9.899213982204531,.8524292383071952E-12
49,-10.00000000000000,19.79844142124580,-9.899220710622902,-9.899220710623911,.1008165773086489E-11
50,-10.00000000000000,19.79833811910318,-9.899169059551589,-9.899169059552587,.1001448923787507E-11
51,-10.00000000000000,19.79832151865071,-9.899160759325355,-9.899160759326465,.1113165115640413E-11
52,-10.00000000000000,19.79813550251869,-9.899067751259343,-9.899067751260482,.1141989280917244E-11
53,-10.00000000000000,19.79835099595962,-9.899175497979808,-9.899175497980794,.9860168237452172E-12
54,-10.00000000000000,19.79840047612868,-9.899200238064338,-9.899200238065060,.7216310882185439E-12
55,-10.00000000000000,19.79838085816932,-9.899190429084662,-9.899190429086046,.1384864445341805E-11
56,-10.00000000000000,19.79827574109492,-9.899137870547461,-9.899137870548330,.8640865800657593E-12
57,-10.00000000000000,19.79825612731159,-9.899128063655796,-9.899128063656889,.1089614509730552E-11
58,-10.00000000000000,19.79826955798322,-9.899134778991611,-9.899134778992670,.1059485832399787E-11
59,-10.00000000000000,19.79820007784940,-9.899100038924702,-9.899100038925951,.1246364123019816E-11
60,-10.00000000000000,19.79828544373891,-9.899142721869454,-9.899142721870625,.1168162788722782E-11
61,-10.00000000000000,19.79826824620670,-9.899134123103348,-9.899134123104167,.8178735466657372E-12
62,-10.00000000000000,19.79819266219949,-9.899096331099745,-9.899096331100848,.1104158431353142E-11
63,-10.00000000000000,19.79821646566523,-9.899108232832617,-9.899108232833269,.6539074837164094E-12
64,-10.00000000000000,19.79831155824371,-9.899155779121855,-9.899155779122992,.1136854499428352E-11
65,-10.00000000000000,19.79814777695718,-9.899073888478592,-9.899073888479686,.1094180301919323E-11
66,-10.00000000000000,19.79844430577597,-9.899222152887985,-9.899222152888953,.9641870635235250E-12
67,-10.00000000000000,19.79814856863876,-9.899074284319379,-9.899074284320029,.6451228440340628E-12
68,-10.00000000000000,19.79813172490060,-9.899065862450298,-9.899065862451186,.8920919558619289E-12
69,-10.00000000000000,19.79804308571557,-9.899021542857787,-9.899021542858957,.1169439545201101E-11
70,-10.00000000000000,19.79830548231949,-9.899152741159744,-9.899152741160778,.1032979257686861E-11
71,-10.00000000000000,19.79824708955871,-9.899123544779355,-9.899123544780309,.9538064782432798E-12
72,-10.00000000000000,19.79822991358026,-9.899114956790132,-9.899114956791461,.1328520626842078E-11
73,-10.00000000000000,19.79821481883919,-9.899107409419596,-9.899107409420347,.7535083668130937E-12
74,-10.00000000000000,19.79866424721130,-9.899332123605651,-9.899332123606619,.9699879788271915E-12
75,-10.00000000000000,19.79839456300076,-9.899197281500381,-9.899197281501021,.6404043961794059E-12
76,-10.00000000000000,19.79796475324136,-9.898982376620681,-9.898982376621669,.9876405249187314E-12
