shuffle_id,status,max_real_part,min_kappa_in,min_kappa_out
1,stable,-10.00000000000000,-3.008922306064051,-1.507469441108697
2,stable,-10.00000000000000,-5.563654392375611,-1.447390998102492
3,stable,-10.00000000000000,-5.612926583737135,-1.700320251286030
4,stable,-10.00000000000000,-5.232139353058301,-2.035732675687086
5,stable,-10.00000000000000,-4.841434802743606,-1.513633217080496
6,stable,-10.00000000000000,-4.678714983863756,-1.588663502130657
7,stable,-10.00000000000000,-3.859204426582437,-1.671849175821990
8,stable,-10.00000000000000,-3.817145120352507,-1.718077778816223
9,stable,-10.00000000000000,-2.871495372208301,-1.621496818086598
10,stable,-10.00000000000000,-2.228342067302947,-1.870209374377737
11,stable,-10.00000000000000,-1.886966649006354,-1.511313196271658
12,stable,-10.00000000000000,-3.269426273298450,-1.803749745013192
13,stable,-10.00000000000000,-3.332746697589755,-1.932026225375012
14,stable,-10.00000000000000,-5.066246919275727,-1.373560480773449
15,stable,-10.00000000000000,-4.346619942691177,-2.090437360107899
16,stable,-10.00000000000000,-3.567644599184860,-1.629099065314222
17,stable,-10.00000000000000,-1.729036090859154,-1.464744271215750
18,stable,-10.00000000000000,-3.572220365749672,-1.774134974537446
19,stable,-10.00000000000000,-1.637194423314213,-1.439597109332681
20,stable,-10.00000000000000,-4.933743763715029,-1.483252764679492
21,stable,-10.00000000000000,-2.916066928824876,-1.702953025698662
22,stable,-10.00000000000000,-2.639082808396779,-1.652375035977457
23,stable,-10.00000000000000,-2.930925758962985,-1.130533752344490
24,stable,-10.00000000000000,-3.907264874665998,-1.560637282549578
25,stable,-10.00000000000000,-5.145393488230184,-1.785160305211321
26,stable,-10.00000000000000,-4.405948480125517,-1.328173549845815
27,stable,-10.00000000000000,-5.649963465344626,-1.397447958446719
28,stable,-10.00000000000000,-4.650119944941252,-1.761253794771619
29,stable,-10.00000000000000,-3.786859507963527,-1.647535760985193
30,stable,-10.00000000000000,-3.559727187559474,-1.601939884407329
31,stable,-10.00000000000000,-5.895547825319227,-1.405282599851489
32,stable,-10.00000000000000,-2.527861455397215,-1.599248258575244
33,stable,-10.00000000000000,-3.895863786165137,-1.422294743359089
34,stable,-10.00000000000000,-2.943785441748332,-1.541237703524530
35,stable,-10.00000000000000,-4.259560981299728,-1.406434230506420
36,stable,-10.00000000000000,-3.933631090098061,-1.507954120572428
37,stable,-10.00000000000000,-3.273270640638657,-1.214184499462135
38,stable,-10.00000000000000,-5.147684912139084,-1.600462913513184
39,stable,-10.00000000000000,-4.919436838128604,-1.535587323589425
40,stable,-10.00000000000000,-7.081877412856556,-1.878990882076323
41,stable,-10.00000000000000,-6.603547429083847,-1.470385074062506
42,stable,-10.00000000000000,-4.843489690043498,-1.744454015046358
43,stable,-10.00000000000000,-3.728527266561287,-1.368985087334295
44,stable,-10.00000000000000,-4.493910125398543,-1.542886552924756
45,stable,-10.00000000000000,-3.329383405682165,-1.397220233207918
46,stable,-10.00000000000000,-3.239085976034403,-1.365779021881281
47,stable,-10.00000000000000,-5.215490500326268,-1.410423334193183
48,stable,-10.00000000000000,-4.498883772292174,-1.799074885202572
49,stable,-10.00000000000000,-4.967182288528420,-1.580294262326788
50,stable,-10.00000000000000,-3.129610499017872,-1.622925396950450
51,stable,-10.00000000000000,-6.204810271621682,-1.425501285120845
52,stable,-10.00000000000000,-2.383597515057772,-1.392363716702221
53,stable,-10.00000000000000,-2.273330437194090,-1.394895343226381
54,stable,-10.00000000000000,-2.585823250003159,-1.467259443378680
55,stable,-10.00000000000000,-1.909968668362126,-1.701439695723820
56,stable,-10.00000000000000,-5.160695528145880,-1.452117287656620
57,stable,-10.00000000000000,-5.457221508491784,-1.715812454931438
58,stable,-10.00000000000000,-4.826810684229713,-1.703949844464660
59,stable,-10.00000000000000,-4.132010823348537,-2.382417529792292
60,stable,-10.00000000000000,-2.699584838119335,-1.659700954642176
61,stable,-10.00000000000000,-6.255552332149819,-1.292236816138029
62,stable,-10.00000000000000,-3.535787094151601,-1.487452032044530
63,stable,-10.00000000000000,-6.472210034029558,-1.323482792824507
64,stable,-10.00000000000000,-6.560827936162241,-1.684619691222906
65,stable,-10.00000000000000,-2.491120077247615,-1.788493313651998
66,stable,-10.00000000000000,-3.816254006640520,-2.031672263925429
67,stable,-10.00000000000000,-2.383367201779038,-1.414038644765242
68,stable,-10.00000000000000,-4.304876317037269,-1.519909276507860
69,stable,-10.00000000000000,-5.844403446244542,-1.811570528894663
70,stable,-10.00000000000000,-3.126079049892724,-1.788977522403002
71,stable,-10.00000000000000,-2.625593073607888,-1.927314891217975
72,stable,-10.00000000000000,-3.726662210538052,-1.453553478699178
73,stable,-10.00000000000000,-3.716309917188482,-1.627078080549836
74,stable,-10.00000000000000,-3.893184191372711,-1.535598694790679
75,stable,-10.00000000000000,-2.312006337720959,-1.786107752472162
76,stable,-10.00000000000000,-2.862611883960199,-1.679710090160370
77,stable,-10.00000000000000,-4.580270207370631,-1.466740167044918
78,stable,-10.00000000000000,-3.130400364985690,-1.778763940557837
79,stable,-10.00000000000000,-3.463971718447283,-1.370966886111091
80,stable,-10.00000000000000,-4.367708461475559,-1.578774899244308
81,stable,-10.00000000000000,-3.188909734133631,-1.547163274604827
82,stable,-10.00000000000000,-3.422973916749470,-1.573156693587407
83,stable,-10.00000000000000,-6.247145698871464,-1.541856731288135
84,stable,-10.00000000000000,-4.315934355719946,-1.681984937284142
85,stable,-10.00000000000000,-3.574468116625212,-1.482369512319565
86,stable,-10.00000000000000,-2.409560273459647,-1.634983062744141
87,stable,-10.00000000000000,-3.102346781583037,-1.593031160533428
88,stable,-10.00000000000000,-3.530358847230673,-1.468385272659361
89,stable,-10.00000000000000,-4.059644333727192,-1.643058378249407
90,stable,-10.00000000000000,-2.554184520267881,-1.548197174444795
91,stable,-10.00000000000000,-4.076425473729614,-1.963149067014456
92,stable,-10.00000000000000,-3.871572711941553,-1.374681067885831
93,stable,-10.00000000000000,-2.556588160601677,-1.919052054872736
94,stable,-10.00000000000000,-3.131349235598464,-1.773541086353362
95,stable,-10.00000000000000,-1.915128179854946,-1.610009268945760
96,stable,-10.00000000000000,-4.471418059576536,-2.672624775063014
97,stable,-10.00000000000000,-3.675449291360565,-1.991406380970147
98,stable,-10.00000000000000,-6.255897527560592,-1.375873107463121
99,stable,-10.00000000000000,-2.967787020432297,-1.498935721814632
100,stable,-10.00000000000000,-6.158748018817278,-1.444115487334784
101,stable,-10.00000000000000,-5.470606457209215,-1.757126859389246
102,stable,-10.00000000000000,-3.395899146678858,-1.505482867432875
103,stable,-10.00000000000000,-3.867382352938876,-1.616523001857786
104,stable,-10.00000000000000,-4.457547957485076,-1.483284090878442
105,stable,-10.00000000000000,-5.313235779176466,-1.718552607082529
106,stable,-10.00000000000000,-2.809404269093648,-1.501715254264127
107,stable,-10.00000000000000,-3.272331623360515,-1.774332575500011
108,stable,-10.00000000000000,-4.820753139909357,-1.456834048731253
109,stable,-10.00000000000000,-4.770137623243500,-1.535182586871088
110,stable,-10.00000000000000,-3.224774977541529,-2.248420505784452
111,stable,-10.00000000000000,-5.249617544875946,-1.426872429554351
112,stable,-10.00000000000000,-2.011491033947095,-1.631504564080387
113,stable,-10.00000000000000,-3.949316722515505,-1.541746557631996
114,stable,-10.00000000000000,-4.877204632619396,-1.758735634226468
115,stable,-10.00000000000000,-4.089530909201130,-1.713753004558384
116,stable,-10.00000000000000,-4.929194257711060,-1.954310669740153
117,stable,-10.00000000000000,-2.595973201096058,-1.658533911220729
118,stable,-10.00000000000000,-5.084083035646472,-1.419722931459546
119,stable,-10.00000000000000,-3.629151815548539,-1.309772625565529
120,stable,-10.00000000000000,-3.673029199009761,-1.491224297693407
121,stable,-10.00000000000000,-5.641576955793425,-1.440482094883919
122,stable,-10.00000000000000,-5.457204959646333,-2.023396141827106
123,stable,-10.00000000000000,-3.630860466975719,-1.690259280614555
124,stable,-10.00000000000000,-5.306224157568067,-1.276523787289989
125,stable,-10.00000000000000,-3.137204583996208,-1.305075645446777
126,stable,-10.00000000000000,-3.548535792739131,-1.662521510588704
127,stable,-10.00000000000000,-4.773547568824142,-1.731565899972338
128,stable,-10.00000000000000,-3.326730635191780,-1.468914034964655
129,stable,-10.00000000000000,-3.725339415541384,-1.602971130254446
130,stable,-10.00000000000000,-2.842556974210311,-1.449118159711361
131,stable,-10.00000000000000,-3.284933099756017,-1.676753988751443
132,stable,-10.00000000000000,-6.710004662396386,-1.534716971218586
133,stable,-10.00000000000000,-4.456816999823786,-1.701321788132191
134,stable,-10.00000000000000,-4.405914857226890,-1.509161233901978
135,stable,-10.00000000000000,-4.809152075555176,-1.334552532061934
136,stable,-10.00000000000000,-2.911440224619582,-1.479444389486162
137,stable,-10.00000000000000,-4.677635834435932,-1.530255474150181
138,stable,-10.00000000000000,-4.667259087844286,-1.647428385913372
139,stable,-10.00000000000000,-4.286832713638432,-1.835070370441827
140,stable,-10.00000000000000,-3.940684669010807,-1.461028835623893
141,stable,-10.00000000000000,-4.934371399343945,-1.705855450592935
142,stable,-10.00000000000000,-2.451851333433297,-1.653511065149360
143,stable,-10.00000000000000,-2.361171953380108,-1.798064067959785
144,stable,-10.00000000000000,-3.543794624798466,-1.579803409753367
145,stable,-10.00000000000000,-4.073248182947282,-1.583413409069180
146,stable,-10.00000000000000,-3.739699172874680,-1.837542179302545
147,stable,-10.00000000000000,-2.383956305682659,-1.743446475127712
148,stable,-10.00000000000000,-3.516905263299122,-2.355085655119183
149,stable,-10.00000000000000,-4.799006232875399,-1.474507443606853
150,stable,-10.00000000000000,-2.530895450268872,-1.624152757227421
151,stable,-10.00000000000000,-5.488878639182076,-1.334172005997971
152,stable,-10.00000000000000,-5.056358614936471,-1.479836833917943
153,stable,-10.00000000000000,-4.793947673693765,-1.469139335677028
154,stable,-10.00000000000000,-3.086627978540491,-1.932652629795484
155,stable,-10.00000000000000,-5.050369537435472,-1.392447562888265
156,stable,-10.00000000000000,-2.678826089133509,-1.409862863889430
157,stable,-10.00000000000000,-6.329187172261300,-1.309744263940956
158,stable,-10.00000000000000,-3.332207308791112,-1.703159174881876
159,stable,-10.00000000000000,-5.058151565288426,-1.342076591914520
160,stable,-10.00000000000000,-2.699305034708232,-1.243826828998863
161,stable,-10.00000000000000,-2.396234291663859,-1.650937214697478
162,stable,-10.00000000000000,-6.266575904155616,-1.902078402228653
163,stable,-10.00000000000000,-3.297196948202327,-1.561264855787158
164,stable,-10.00000000000000,-5.865957476664335,-1.802610072452808
165,stable,-10.00000000000000,-2.152692416939317,-1.480985782120115
166,stable,-10.00000000000000,-2.164762937929481,-1.440693262586137
167,stable,-10.00000000000000,-4.307510468410328,-1.677928067743778
168,stable,-10.00000000000000,-6.702748260577209,-1.398270357400179
169,stable,-10.00000000000000,-3.017858922539745,-2.021918524056673
170,stable,-10.00000000000000,-3.584728393470868,-1.730001396077569
171,stable,-10.00000000000000,-4.067750269023236,-1.622729484490264
172,stable,-10.00000000000000,-3.718653479940258,-1.732820050371629
173,stable,-10.00000000000000,-4.783139536564704,-2.445948526263237
174,stable,-10.00000000000000,-3.738812701078132,-1.649637358263135
175,stable,-10.00000000000000,-3.512082315224689,-1.503347810677951
176,stable,-10.00000000000000,-6.199832289712504,-1.821964122354984
177,stable,-10.00000000000000,-3.198998131556436,-1.949276201426983
178,stable,-10.00000000000000,-2.566877337696496,-1.529919679116574
179,stable,-10.00000000000000,-4.086303626594599,-2.050226550549269
180,stable,-10.00000000000000,-6.230164127424359,-1.302196033298969
181,stable,-10.00000000000000,-2.931447894661687,-1.715554811060429
182,stable,-10.00000000000000,-2.792256714543328,-1.759486954193562
183,stable,-10.00000000000000,-6.893878023431171,-1.796392874792218
184,stable,-10.00000000000000,-2.972008367767558,-1.688044160866411
