shuffle_id,status,max_real_part,min_kappa_in,min_kappa_out
1,stable,-46.82661793334410,-39.17338206665590,-16.25239650932781
2,stable,-47.94691649705055,-38.05308350294945,-18.15680784406140
3,stable,-45.93127533892402,-40.06872466107598,-17.87255122867646
4,stable,-49.29570832454192,-36.70429167545808,-16.93145995950908
5,stable,-46.56724633339036,-39.43275366660964,-16.73327504690678
6,stable,-47.13254257886001,-38.86745742113999,-16.41068615065888
7,stable,-49.04642918020545,-36.95357081979455,-16.05536437756382
8,stable,-46.92954771884251,-39.07045228115749,-17.49835958844051
9,stable,-47.49925122518465,-38.50074877481535,-17.48805096893921
10,stable,-46.16559189515397,-39.83440810484603,-16.99758430104703
11,stable,-47.18991347379051,-38.81008652620949,-16.63129377123551
12,stable,-46.98122269537271,-39.01877730462729,-16.83302205184009
13,stable,-49.34989447094267,-36.65010552905733,-17.02437035087496
14,stable,-46.87583409257059,-39.12416590742941,-17.11872349318583
15,stable,-49.11300250234490,-36.88699749765510,-17.04259792996163
16,stable,-44.48409803259710,-41.51590196740290,-18.55664236145094
17,stable,-46.81536137114745,-39.18463862885255,-18.31295037525706
18,stable,-48.50908691830227,-37.49091308169773,-18.18178465578239
19,stable,-48.10409544088907,-37.89590455911093,-17.22477222104499
20,stable,-47.99969480983964,-38.00030519016036,-15.93740163281473
21,stable,-47.62166016775882,-38.37833983224118,-16.39055380166974
22,stable,-47.71618428968941,-38.28381571031059,-16.74017183785327
23,stable,-45.69713427106035,-40.30286572893965,-16.66498684939017
24,stable,-49.34073260966397,-36.65926739033603,-17.22803505754564
25,stable,-48.57594377378337,-37.42405622621663,-15.91513335562195
26,stable,-46.94889051042264,-39.05110948957736,-15.55240189173492
27,stable,-46.35562731267419,-39.64437268732581,-17.34197211520222
28,stable,-50.24885350382465,-35.75114649617535,-17.43578815119690
29,stable,-46.09443912161441,-39.90556087838559,-16.47948888340034
30,stable,-46.46861505685354,-39.53138494314646,-16.25371466833167
31,stable,-43.60100469742611,-42.39899530257389,-17.11978480008838
32,stable,-48.27609245334861,-37.72390754665139,-15.73013569478644
33,stable,-44.74290698696132,-41.25709301303868,-16.97771192323125
34,stable,-46.36586405192247,-39.63413594807753,-18.32845246381476
35,stable,-47.10183850946487,-38.89816149053513,-17.37468567973701
36,stable,-48.51595923092100,-37.48404076907900,-17.84041593229631
37,stable,-49.14348231825716,-36.85651768174284,-18.63452528143534
38,stable,-47.64235816305154,-38.35764183694846,-17.19262793194503
39,stable,-46.89550397166749,-39.10449602833251,-16.88718310401600
40,stable,-47.04361175467784,-38.95638824532216,-17.51023582922062
41,stable,-47.03647478911444,-38.96352521088556,-17.78797376569855
42,stable,-49.00364320982771,-36.99635679017229,-15.53361519891769
43,stable,-48.29574102195329,-37.70425897804671,-17.28638601599960
44,stable,-46.51393693738646,-39.48606306261354,-19.59703516416266
45,stable,-50.01586118631167,-35.98413881368833,-16.94124127918622
46,stable,-44.69941670910339,-41.30058329089661,-16.52626019736817
47,stable,-49.77239466784158,-36.22760533215842,-15.97459323292424
48,stable,-48.71802228229353,-37.28197771770647,-15.60550181975123
49,stable,-47.72025480419688,-38.27974519580312,-16.47616909374483
50,stable,-46.47917953689466,-39.52082046310534,-17.90007422928466
51,stable,-45.97365157492459,-40.02634842507541,-16.08447631639137
52,stable,-48.62811968679307,-37.37188031320693,-16.15259797233739
53,stable,-48.56491384925721,-37.43508615074279,-16.50610396231059
54,stable,-44.60456781744142,-41.39543218255858,-16.28996501411893
55,stable,-47.07920694796849,-38.92079305203151,-16.08860585212824
56,stable,-47.72285453374934,-38.27714546625066,-15.63458887198067
57,stable,-47.53904025998781,-38.46095974001219,-16.44116498297080
58,stable,-50.13660684176648,-35.86339315823352,-16.44496658709977
59,stable,-48.98147036094451,-37.01852963905549,-16.73252767045051
60,stable,-48.87207505049446,-37.12792494950554,-18.04483283654554
61,stable,-46.76457380506326,-39.23542619493674,-17.94608741591219
62,stable,-47.09760540016941,-38.90239459983059,-19.80321276595350
63,stable,-46.52824821061222,-39.47175178938778,-17.84900346834911
64,stable,-48.45533175070341,-37.54466824929659,-16.07466255669715
65,stable,-47.52717996761385,-38.47282003238615,-17.30927100482222
66,stable,-47.45385575877299,-38.54614424122701,-15.41724539740244
67,stable,-49.21445306856185,-36.78554693143815,-18.63282393297413
68,stable,-46.18225313411676,-39.81774686588324,-16.82414261205122
69,stable,-46.03749951058671,-39.96250048941329,-15.90519449173007
70,stable,-50.02411685751576,-35.97588314248424,-16.96207459911238
71,stable,-49.44237939393497,-36.55762060606503,-19.08231519738911
72,stable,-49.31703215336893,-36.68296784663107,-16.18986840247089
73,stable,-50.01717127219308,-35.98282872780692,-16.56338751091971
74,stable,-46.59250460187468,-39.40749539812532,-18.30160500473721
