shuffle_id,max_real_part,total_entropy,total_heat,total_work,total_internal
1,-46.82661793334410,61.45274744271496,-3.072637372135747,-3.072637372135999,.2539430254619446E-12
2,-47.94691649705055,61.48087833932320,-3.074043916966162,-3.074043916966436,.2735496291289552E-12
3,-45.93127533892402,61.39579349986344,-3.069789674993174,-3.069789674993350,.1772215187101356E-12
4,-49.29570832454192,61.44345918508400,-3.072172959254202,-3.072172959254249,.4857865412016826E-13
5,-46.56724633339036,61.48667314984614,-3.074333657492307,-3.074333657492347,.4055664224594802E-13
6,-47.13254257886001,61.45670121209691,-3.072835060604845,-3.072835060604382,-.4631523029680062E-12
7,-49.04642918020545,61.44937554489088,-3.072468777244543,-3.072468777244547,.3213249978595289E-14
8,-46.92954771884251,61.52573142897012,-3.076286571448508,-3.076286571448331,-.1754078653160018E-12
9,-47.49925122518465,61.43746166163144,-3.071873083081574,-3.071873083081792,.2184760618945125E-12
10,-46.16559189515397,61.48969335503983,-3.074484667751993,-3.074484667751814,-.1771441066750201E-12
11,-47.18991347379051,61.44531805586319,-3.072265902793161,-3.072265902793577,.4166758084400701E-12
12,-46.98122269537271,61.49422863117036,-3.074711431558518,-3.074711431558389,-.1294372595217474E-12
13,-49.34989447094267,61.44971918789249,-3.072485959394625,-3.072485959394499,-.1254312409146308E-12
14,-46.87583409257059,61.42925657921957,-3.071462828960978,-3.071462828960939,-.3939426909682631E-13
15,-49.11300250234490,61.42810639884180,-3.071405319942090,-3.071405319941791,-.2994251981774942E-12
16,-44.48409803259710,61.41459472151525,-3.070729736075763,-3.070729736076045,.2810858100096847E-12
17,-46.81536137114745,61.38556966747318,-3.069278483373659,-3.069278483373891,.2300035162328129E-12
18,-48.50908691830227,61.39620999699481,-3.069810499849740,-3.069810499849673,-.6703968977173069E-13
19,-48.10409544088907,61.41050086931777,-3.070525043465889,-3.070525043465659,-.2313832719175180E-12
20,-47.99969480983964,61.43606725581036,-3.071803362790516,-3.071803362790098,-.4177159920043527E-12
21,-47.62166016775882,61.46366971808659,-3.073183485904332,-3.073183485904492,.1609207558872505E-12
22,-47.71618428968941,61.47706286305236,-3.073853143152620,-3.073853143152306,-.3139497125811963E-12
23,-45.69713427106035,61.46065973909730,-3.073032986954864,-3.073032986955237,.3709679048322090E-12
24,-49.34073260966397,61.42673815862504,-3.071336907931252,-3.071336907931590,.3375014026932299E-12
25,-48.57594377378337,61.46286480726289,-3.073143240363143,-3.073143240363307,.1623603595318768E-12
26,-46.94889051042264,61.43302817281647,-3.071651408640824,-3.071651408640864,.3996683626411590E-13
27,-46.35562731267419,61.45605892817506,-3.072802946408753,-3.072802946408676,-.7602317213251109E-13
28,-50.24885350382465,61.46152374339147,-3.073076187169573,-3.073076187169689,.1143551399407361E-12
29,-46.09443912161441,61.44351567643032,-3.072175783821516,-3.072175783820963,-.5525998495597984E-12
30,-46.46861505685354,61.49056024155909,-3.074528012077957,-3.074528012077977,.2140431928920883E-13
31,-43.60100469742611,61.45246395957465,-3.072623197978734,-3.072623197978811,.7700361615708973E-13
32,-48.27609245334861,61.41865163080470,-3.070932581540235,-3.070932581540281,.4581968485184440E-13
33,-44.74290698696132,61.51432321958597,-3.075716160979298,-3.075716160979296,-.3333596419741180E-14
34,-46.36586405192247,61.44608685464308,-3.072304342732155,-3.072304342732127,-.2853967062677043E-13
35,-47.10183850946487,61.42538224974805,-3.071269112487404,-3.071269112487393,-.8635995564498788E-14
36,-48.51595923092100,61.48705740263934,-3.074352870131966,-3.074352870131971,.4014583804279326E-14
37,-49.14348231825716,61.44976187699831,-3.072488093849914,-3.072488093849885,-.3238143260475557E-13
38,-47.64235816305154,61.50096527513098,-3.075048263756550,-3.075048263756340,-.2067846761877323E-12
39,-46.89550397166749,61.48741901277435,-3.074370950638719,-3.074370950638878,.1590197157980144E-12
40,-47.04361175467784,61.49493517629620,-3.074746758814810,-3.074746758814727,-.8196460003773165E-13
41,-47.03647478911444,61.39186503472822,-3.069593251736410,-3.069593251736585,.1744818482404820E-12
42,-49.00364320982771,61.36151826886012,-3.068075913443004,-3.068075913443133,.1296424989929990E-12
43,-48.29574102195329,61.46159914553105,-3.073079957276553,-3.073079957276404,-.1489454176314964E-12
44,-46.51393693738646,61.49417444185828,-3.074708722092914,-3.074708722092846,-.6758634450709788E-13
45,-50.01586118631167,61.36081730525724,-3.068040865262862,-3.068040865262915,.5133935811196810E-13
46,-44.69941670910339,61.41261075439174,-3.070630537719589,-3.070630537719109,-.4791578375393235E-12
47,-49.77239466784158,61.44352010568611,-3.072176005284305,-3.072176005284352,.4608759120866557E-13
48,-48.71802228229353,61.50708773757275,-3.075354386878637,-3.075354386878386,-.2515072568612386E-12
49,-47.72025480419688,61.40115785760064,-3.070057892880033,-3.070057892880221,.1878318464307305E-12
50,-46.47917953689466,61.50773665625661,-3.075386832812833,-3.075386832813144,.3114137636997527E-12
51,-45.97365157492459,61.42458170240786,-3.071229085120394,-3.071229085119961,-.4306210336230132E-12
52,-48.62811968679307,61.44791531010193,-3.072395765505096,-3.072395765505256,.1609125159507396E-12
53,-48.56491384925721,61.39778939550029,-3.069889469775014,-3.069889469774977,-.3759427665006587E-13
54,-44.60456781744142,61.44469872762149,-3.072234936381076,-3.072234936380882,-.1935827800142453E-12
55,-47.07920694796849,61.37929838912934,-3.068964919456469,-3.068964919456712,.2449031645881949E-12
56,-47.72285453374934,61.46954058716103,-3.073477029358053,-3.073477029358008,-.4541506060107281E-13
57,-47.53904025998781,61.43813639666207,-3.071906819833107,-3.071906819833211,.1062125647849355E-12
58,-50.13660684176648,61.42683715833758,-3.071341857916882,-3.071341857917121,.2406937496535200E-12
