shuffle_id,status,max_real_part,min_kappa_in,min_kappa_out
1,stable,-6.822521064430475,-3.177478935569525,-2.039191193498482
2,stable,-7.695386654893809,-2.304613345106191,-1.647535564145073
3,stable,-6.233320168568753,-3.766679831431247,-1.736834117764374
4,stable,-5.170782504457748,-4.829217495542252,-1.278027844222379
5,stable,-5.394883625238435,-4.605116374761565,-1.172568746085744
6,stable,-6.677964040543884,-3.322035959456116,-1.153448498138459
7,stable,-6.565311507001752,-3.434688492998248,-1.242353169174748
8,stable,-6.701025586371543,-3.298974413628457,-1.397976258227573
9,stable,-7.439220084226690,-2.560779915773310,-1.172651045613748
10,stable,-6.841340407263488,-3.158659592736512,-1.717792175833893
11,stable,-4.899877078481950,-5.100122921518050,-1.318082096753642
12,stable,-7.041144135582726,-2.958855864417274,-1.470904498652089
13,stable,-6.954520537139615,-3.045479462860385,-1.642653930219240
14,stable,-5.319794760784134,-4.680205239215866,-1.421455587433229
15,stable,-6.517256248596823,-3.482743751403177,-1.671581253227487
16,stable,-7.133121852893964,-2.866878147106036,-1.385842427489479
17,stable,-5.573562104909797,-4.426437895090203,-1.613504509266932
18,stable,-3.197622446343303,-6.802377553656697,-1.558360804687254
19,stable,-8.148275025404473,-1.851724974595527,-1.742420101771131
20,stable,-5.896975642535836,-4.103024357464164,-1.459237755276263
21,stable,-6.950460915890289,-3.049539084109711,-2.050386388931656
22,stable,-6.135234835441224,-3.864765164558776,-1.744666234619217
23,stable,-6.862401389982551,-3.137598610017449,-1.121735908136543
24,stable,-7.238300277618691,-2.761699722381309,-1.310722727677785
25,stable,-7.484641093440587,-2.515358906559413,-1.806427538846037
26,stable,-4.069014943350339,-5.930985056649661,-1.866989301515787
27,stable,-6.947061780767399,-3.052938219232601,-1.551496380358003
28,stable,-7.166253055416746,-2.833746944583254,-1.574434786998609
29,stable,-6.244476089457748,-3.755523910542252,-1.316216437997355
30,stable,-7.923050212266389,-2.076949787733611,-2.001864570403995
31,stable,-4.979529657488456,-5.020470342511544,-1.262905002175103
32,stable,-6.835814548510825,-3.164185451489175,-1.282703612610931
33,stable,-5.213842759723775,-4.786157240276225,-1.311512838627095
34,stable,-7.898044035209750,-2.101955964790250,-1.358277788327541
35,stable,-7.880986652278807,-2.119013347721193,-1.566364024765790
36,stable,-6.291720453562448,-3.708279546437552,-1.314277637663508
37,stable,-6.875201683782507,-3.124798316217493,-1.686919730389491
38,stable,-7.046783669327851,-2.953216330672149,-1.347449975688505
39,stable,-6.881551542493980,-3.118448457506020,-1.312189297881559
40,stable,-6.515644584462279,-3.484355415537721,-1.324785493197851
41,stable,-7.236951103375759,-2.763048896624241,-1.266746253706515
42,stable,-7.030513482168317,-2.969486517831683,-1.130196589976549
43,stable,-5.556842455494916,-4.443157544505084,-1.605143408727599
44,stable,-5.694959257030860,-4.305040742969140,-1.559754348250863
45,stable,-7.146022640168667,-2.853977359831333,-1.192711842290009
46,stable,-6.451942159881582,-3.548057840118418,-1.417497198039200
47,stable,-6.947219637339003,-3.052780362660997,-1.259440852809348
48,stable,-5.792811822509975,-4.207188177490025,-1.362848900593235
49,stable,-6.128125953284325,-3.871874046715675,-1.295458048582077
50,stable,-7.801649148459546,-2.198350851540454,-1.756916870406712
51,stable,-7.635627335082972,-2.364372664917028,-1.510397504665889
52,stable,-5.475004690029891,-4.524995309970109,-1.264754005474970
53,stable,-5.447577516053570,-4.552422483946430,-1.639216430930901
54,stable,-5.205723095772555,-4.794276904227445,-1.279937915503979
55,stable,-7.437309545013704,-2.562690454986296,-1.337670734224957
56,stable,-6.734753247874323,-3.265246752125677,-1.591119808974327
