shuffle_id,max_real_part,total_entropy,total_heat,total_work,total_internal
1,-6.822521064430475,20.65399030197161,-10.32699515098581,-10.32699515098596,.1581929032212770E-12
2,-7.695386654893809,20.64071934133453,-10.32035967066727,-10.32035967066686,-.4158756672367758E-12
3,-6.233320168568753,20.65931096475387,-10.32965548237693,-10.32965548237650,-.4299130496043801E-12
4,-5.170782504457748,20.68993433393680,-10.34496716696840,-10.34496716696866,.2562533518712939E-12
5,-5.394883625238435,20.64308890070724,-10.32154445035362,-10.32154445035397,.3455777330962917E-12
6,-6.677964040543884,20.65130819887906,-10.32565409943953,-10.32565409943961,.7306655280814311E-13
7,-6.565311507001752,20.62985948717698,-10.31492974358849,-10.31492974358853,.3376465773641257E-13
8,-6.701025586371543,20.64032885985533,-10.32016442992767,-10.32016442992816,.4964084698855231E-12
9,-7.439220084226690,20.65076735360304,-10.32538367680152,-10.32538367680096,-.5631536903472067E-12
10,-6.841340407263488,20.64140697355412,-10.32070348677706,-10.32070348677689,-.1673938765378580E-12
11,-4.899877078481950,20.66320774202058,-10.33160387101029,-10.33160387101006,-.2360403539292122E-12
12,-7.041144135582726,20.65143441378299,-10.32571720689149,-10.32571720689173,.2369493490306240E-12
13,-6.954520537139615,20.65569027527357,-10.32784513763679,-10.32784513763673,-.5775935285612377E-13
14,-5.319794760784134,20.67499018463457,-10.33749509231729,-10.33749509231729,.4746203430272544E-14
15,-6.517256248596823,20.67582185293644,-10.33791092646822,-10.33791092646834,.1146790995498748E-12
16,-7.133121852893964,20.64284007747198,-10.32142003873599,-10.32142003873605,.6667583152264456E-13
17,-5.573562104909797,20.66958346275727,-10.33479173137864,-10.33479173137866,.2907396545737129E-13
18,-3.197622446343303,20.66484818932676,-10.33242409466338,-10.33242409466331,-.7289308046054543E-13
19,-8.148275025404473,20.62685539899472,-10.31342769949736,-10.31342769949744,.8263528750163118E-13
20,-5.896975642535836,20.64275826341816,-10.32137913170908,-10.32137913170911,.2230160500715783E-13
21,-6.950460915890289,20.65263456416497,-10.32631728208248,-10.32631728208313,.6526723606015139E-12
22,-6.135234835441224,20.64060105143231,-10.32030052571615,-10.32030052571556,-.5946840242465612E-12
23,-6.862401389982551,20.63946282054707,-10.31973141027354,-10.31973141027366,.1217290157562445E-12
24,-7.238300277618691,20.64595885078840,-10.32297942539420,-10.32297942539372,-.4744052373162333E-12
25,-7.484641093440587,20.63766634138945,-10.31883317069473,-10.31883317069453,-.2038647028967944E-12
26,-4.069014943350339,20.66692338948609,-10.33346169474305,-10.33346169474222,-.8285871988533700E-12
27,-6.947061780767399,20.64681613689249,-10.32340806844625,-10.32340806844665,.4070493941910058E-12
28,-7.166253055416746,20.64315597965556,-10.32157798982778,-10.32157798982803,.2590427872206646E-12
29,-6.244476089457748,20.65861245605638,-10.32930622802819,-10.32930622802858,.3967590145315114E-12
30,-7.923050212266389,20.64088613195360,-10.32044306597680,-10.32044306597730,.4907532713538387E-12
31,-4.979529657488456,20.65733817274589,-10.32866908637295,-10.32866908637275,-.1950523076388322E-12
32,-6.835814548510825,20.65802192323369,-10.32901096161685,-10.32901096161626,-.5847058948127426E-12
33,-5.213842759723775,20.64493877884360,-10.32246938942180,-10.32246938942237,.5702105454474804E-12
34,-7.898044035209750,20.63852463656464,-10.31926231828232,-10.31926231828150,-.8225503611569707E-12
35,-7.880986652278807,20.62662495897961,-10.31331247948980,-10.31331247948900,-.8070696888573536E-12
36,-6.291720453562448,20.65140614240321,-10.32570307120161,-10.32570307120133,-.2728234305138244E-12
37,-6.875201683782507,20.63289869178511,-10.31644934589256,-10.31644934589188,-.6765005222675313E-12
38,-7.046783669327851,20.65634163622483,-10.32817081811242,-10.32817081811311,.6911415884047756E-12
39,-6.881551542493980,20.64440177412357,-10.32220088706179,-10.32220088706179,.4156397448440430E-14
40,-6.515644584462279,20.63950890017566,-10.31975445008783,-10.31975445008776,-.6487171910762868E-13
41,-7.236951103375759,20.63218440133363,-10.31609220066681,-10.31609220066695,.1313393838131560E-12
42,-7.030513482168317,20.65698554980341,-10.32849277490170,-10.32849277490141,-.2908090435127519E-12
43,-5.556842455494916,20.65300078337080,-10.32650039168540,-10.32650039168599,.5845809947224723E-12
44,-5.694959257030860,20.66091439995562,-10.33045719997781,-10.33045719997764,-.1632374790894175E-12
45,-7.146022640168667,20.63991911307821,-10.31995955653911,-10.31995955653878,-.3309991170041826E-12
46,-6.451942159881582,20.63647591677635,-10.31823795838818,-10.31823795838845,.2739961035835847E-12
47,-6.947219637339003,20.65311878253201,-10.32655939126600,-10.32655939126611,.1001976279724204E-12
48,-5.792811822509975,20.64231556623564,-10.32115778311782,-10.32115778311829,.4711231404996852E-12
49,-6.128125953284325,20.65580937930852,-10.32790468965426,-10.32790468965364,-.6071809721674981E-12
50,-7.801649148459546,20.64712000360295,-10.32356000180147,-10.32356000180163,.1572769692259612E-12
51,-7.635627335082972,20.63579578563929,-10.31789789281965,-10.31789789281982,.1756095269200841E-12
52,-5.475004690029891,20.65965665526458,-10.32982832763229,-10.32982832763123,-.1051707332333507E-11
53,-5.447577516053570,20.65077955164653,-10.32538977582326,-10.32538977582329,.2373795604526663E-13
54,-5.205723095772555,20.65416058849096,-10.32708029424548,-10.32708029424492,-.5622516341396988E-12
55,-7.437309545013704,20.64785786091133,-10.32392893045566,-10.32392893045619,.5244901735146357E-12
56,-6.734753247874323,20.65546726088629,-10.32773363044315,-10.32773363044301,-.1335459520745985E-12
57,-7.250778691246524,20.63246318244139,-10.31623159122070,-10.31623159122051,-.1937963678422250E-12
58,-6.113671038387110,20.63927572969136,-10.31963786484568,-10.31963786484680,.1124197956947626E-11
59,-7.227547268077615,20.64235975606106,-10.32117987803053,-10.32117987803079,.2550251676503024E-12
60,-6.721576653842931,20.65573452120508,-10.32786726060254,-10.32786726060240,-.1390138004708774E-12
61,-5.559143765945919,20.67116478292735,-10.33558239146368,-10.33558239146348,-.2017275235743909E-12
62,-6.650628468167270,20.65234766480908,-10.32617383240454,-10.32617383240478,.2251185349244622E-12
63,-5.218349319766276,20.64234582046152,-10.32117291023076,-10.32117291023071,-.5030698080332741E-13
64,-7.490812735471991,20.64026532869185,-10.32013266434592,-10.32013266434605,.1220828993453438E-12
65,-6.108652286842698,20.66537520658623,-10.33268760329311,-10.33268760329271,-.4059391711663807E-12
66,-4.023766107158735,20.65723578068408,-10.32861789034204,-10.32861789034160,-.4419659083154670E-12
67,-5.805496879591374,20.66581332417287,-10.33290666208644,-10.33290666208701,.5777045508637002E-12
68,-7.407838452447322,20.63559488464362,-10.31779744232181,-10.31779744232177,-.4130723540995973E-13
69,-6.931856669427361,20.64569512107066,-10.32284756053533,-10.32284756053685,.1528076276624546E-11
70,-6.030252961325459,20.66576647247098,-10.33288323623549,-10.33288323623516,-.3315472896225913E-12
71,-7.343279594933847,20.63187658010078,-10.31593829005039,-10.31593829005073,.3417058302979115E-12
72,-6.410716214770218,20.64217620984750,-10.32108810492375,-10.32108810492424,.4904965322793942E-12
73,-4.582612165846513,20.66991681824990,-10.33495840912495,-10.33495840912439,-.5612177389480166E-12
74,-6.048548351478530,20.64557843274666,-10.32278921637333,-10.32278921637320,-.1333863575148087E-12
75,-5.242994964588434,20.66445194181371,-10.33222597090685,-10.33222597090716,.3062550213428494E-12
76,-7.097442064783536,20.65799464206681,-10.32899732103341,-10.32899732103268,-.7290001935444934E-12
77,-7.533921152629773,20.65160639261278,-10.32580319630639,-10.32580319630651,.1214028877427609E-12
78,-6.058588617917849,20.64816332397437,-10.32408166198719,-10.32408166198729,.1006625338639822E-12
79,-4.012308576508076,20.66879358288668,-10.33439679144334,-10.33439679144372,.3824857097711742E-12
80,-5.888577908553998,20.64779077115349,-10.32389538557674,-10.32389538557765,.9083983565361109E-12
81,-7.412003544071922,20.64874080189424,-10.32437040094712,-10.32437040094743,.3072958554284355E-12
82,-7.697071751079420,20.63050420403458,-10.31525210201729,-10.31525210201715,-.1475833344422028E-12
83,-6.212193119834410,20.66700906812567,-10.33350453406283,-10.33350453406305,.2138705879062286E-12
