shuffle_id,status,max_real_part,min_kappa_in,min_kappa_out
1,stable,-6.887251955620741,-3.112748044379259,-2.039932517538546
2,stable,-7.257695847041759,-2.742304152958241,-1.696001594733389
3,stable,-6.213888827518986,-3.786111172481014,-1.605384187439995
4,stable,-6.832303375271294,-3.167696624728706,-1.433588611114828
5,stable,-8.349671222455072,-1.650328777544928,-1.841380239031423
6,stable,-8.187200558470067,-1.812799441529933,-1.817602867544338
7,stable,-7.915807324671619,-2.084192675328381,-1.355366313888226
8,stable,-7.539042199750838,-2.460957800249162,-1.433877558185486
9,stable,-8.120889764624735,-1.879110235375265,-1.566944857768249
10,stable,-7.952102315242882,-2.047897684757118,-1.779065414073557
11,stable,-8.021231170081592,-1.978768829918408,-1.481680428907566
12,stable,-8.181692628850215,-1.818307371149785,-1.708284119755263
13,stable,-8.005534836192965,-1.994465163807035,-1.893886849051341
14,stable,-7.562088982623209,-2.437911017376791,-1.723080709460191
15,stable,-8.051514864222327,-1.948485135777673,-1.286978650940000
16,stable,-7.900935903228856,-2.099064096771144,-2.235039963322379
17,stable,-7.795044203627185,-2.204955796372815,-2.121883156622062
18,stable,-7.414723871490423,-2.585276128509577,-1.970231770261307
19,stable,-8.023994947267056,-1.976005052732944,-1.766830179374665
20,stable,-8.280645120369627,-1.719354879630373,-1.657988524006214
21,stable,-7.518180375602242,-2.481819624397758,-1.647170765347255
22,stable,-8.064392377396871,-1.935607622603129,-1.752519942778235
23,stable,-7.840107663942035,-2.159892336057965,-1.762919245229568
24,stable,-7.422954096698959,-2.577045903301041,-2.235361159553577
25,stable,-7.485405305991662,-2.514594694008338,-1.566062979440176
26,stable,-7.470495426448906,-2.529504573551094,-2.136542966080015
27,stable,-7.519593290388002,-2.480406709611998,-1.638840303317920
28,stable,-8.057693471240327,-1.942306528759673,-1.625901528270333
29,stable,-8.245005917538947,-1.754994082461053,-1.473595477276831
30,stable,-7.693826378585072,-2.306173621414928,-1.844635290704900
31,stable,-8.292338848412328,-1.707661151587672,-1.576711771442206
32,stable,-7.437422628278000,-2.562577371722000,-1.860035198835249
33,stable,-8.317304495896678,-1.682695504103322,-1.525105338718276
34,stable,-7.966545384531855,-2.033454615468145,-1.724064628724591
35,stable,-8.388284160180774,-1.611715839819226,-1.669227066109670
36,stable,-7.578000813465223,-2.421999186534777,-1.227229975163937
37,stable,-7.765812530627954,-2.234187469372046,-1.773003173737379
38,stable,-7.973874660598085,-2.026125339401915,-1.784037225559587
39,stable,-8.243148308505624,-1.756851691494376,-1.764882055307680
40,stable,-7.803496970904234,-2.196503029095766,-1.502866892203201
41,stable,-7.916256166336098,-2.083743833663902,-1.522336277761497
42,stable,-8.457653263659267,-1.542346736340733,-1.586922988528386
43,stable,-7.782740054739406,-2.217259945260594,-1.878473084041616
44,stable,-8.037442653570906,-1.962557346429094,-2.086266264448568
45,stable,-7.678617570556526,-2.321382429443474,-1.890904897067230
46,stable,-7.696103400565335,-2.303896599434665,-1.496991349151358
