shuffle_id,max_real_part,total_entropy,total_heat,total_work,total_internal
1,-2.100941149339633,15.91900486303408,-.7959502431517043,-.7959502431517081,.4036701528598030E-14
2,-2.306458123354787,15.95648843015797,-.7978244215078986,-.7978244215078966,-.1911719480635066E-14
3,-3.727863209249335,15.90338682025182,-.7951693410125911,-.7951693410125868,-.4304282624767453E-14
4,-2.428415121670696,15.90008830876352,-.7950044154381759,-.7950044154381919,.1614203562483318E-13
5,-2.073414441676505,15.99993524084649,-.7999967620423247,-.7999967620423426,.1818467251779587E-13
6,-2.871464923489839,15.90373777740639,-.7951868888703192,-.7951868888703202,.8747343127613050E-15
7,-3.094493487164073,15.90352785179796,-.7951763925898980,-.7951763925898969,-.9454785045159841E-15
8,-3.562253996999061,15.90048228912551,-.7950241144562756,-.7950241144562709,-.4877012422382920E-14
9,-2.710577283211933,15.99780006181156,-.7998900030905780,-.7998900030905879,.1001325758420712E-13
10,-2.870864528038965,15.90239949958101,-.7951199749790504,-.7951199749790558,.5403988888319500E-14
11,-2.758182291523553,15.88692642878671,-.7943463214393356,-.7943463214393450,.9213387431455944E-14
12,-3.121402085744194,15.88245501663056,-.7941227508315281,-.7941227508315261,-.2027918848471200E-14
13,-2.999724111587057,15.92664990865850,-.7963324954329251,-.7963324954329156,-.9375963547220145E-14
14,-3.495404410654373,15.85365213174552,-.7926826065872762,-.7926826065872742,-.1815930218695971E-14
15,-3.652372220392863,15.81164250649088,-.7905821253245442,-.7905821253245484,.4168350777392082E-14
16,-2.272298090523691,15.92143756302282,-.7960718781511409,-.7960718781511334,-.7442288972592248E-14
17,-2.812474394711899,15.81816355488488,-.7909081777442439,-.7909081777442424,-.1602667651368073E-14
18,-.7313189730912200,15.91221408319398,-.7956107041596993,-.7956107041597069,.7902315954377848E-14
19,-3.258906606941309,15.87037461557148,-.7935187307785740,-.7935187307785732,-.7278249183895191E-15
20,-3.529554592081695,15.89653764902088,-.7948268824510440,-.7948268824510544,.1025156522171944E-13
21,-3.110144608181145,15.88037471820907,-.7940187359104538,-.7940187359104492,-.4502366361680554E-14
22,-2.682759703544434,15.98667965792240,-.7993339828961200,-.7993339828961014,-.1879919830916066E-13
23,-1.824134010381385,15.93015011277418,-.7965075056387091,-.7965075056387260,.1706252326927338E-13
