shuffle_id,max_real_part,total_entropy,total_heat,total_work,total_internal
1,-1.000000000000000,87.11973673443111,-4.355986836721557,-4.355986836721558,.2879640970121500E-14
2,-1.000000000000000,86.97862578598516,-4.348931289299257,-4.348931289299260,.1595078236160674E-14
3,-1.000000000000000,87.04300520395326,-4.352150260197663,-4.352150260197666,.2805915222392485E-14
4,-1.000000000000000,86.87966944067912,-4.343983472033957,-4.343983472033958,.3343679499945296E-15
5,-1.000000000000000,86.87191624456676,-4.343595812228338,-4.343595812228340,.2700097090357900E-14
6,-1.000000000000000,86.87325556902510,-4.343662778451256,-4.343662778451256,.1033461510813183E-14
7,-1.000000000000000,87.02921470161135,-4.351460735080567,-4.351460735080570,.2044805297307661E-14
8,-1.000000000000000,86.99968928181697,-4.349984464090848,-4.349984464090852,.2344261937348158E-14
9,-1.000000000000000,87.02205063555378,-4.351102531777689,-4.351102531777692,.2682749855598132E-14
10,-1.000000000000000,86.98002228190454,-4.349001114095228,-4.349001114095230,.1973247953923618E-14
11,-1.000000000000000,86.93284764635585,-4.346642382317794,-4.346642382317794,.2468945187183991E-14
12,-1.000000000000000,86.94930417350460,-4.347465208675231,-4.347465208675232,.2627238704366874E-14
13,-1.000000000000000,87.07484257541947,-4.353742128770974,-4.353742128770977,.2530961551450162E-14
14,-1.000000000000000,87.09420960559369,-4.354710480279684,-4.354710480279687,.2185751579730777E-14
15,-1.000000000000000,86.83674707762697,-4.341837353881348,-4.341837353881350,.2423191855505102E-14
16,-1.000000000000000,86.97010334399536,-4.348505167199769,-4.348505167199772,.3199697451439221E-14
17,-1.000000000000000,86.97752229105875,-4.348876114552938,-4.348876114552941,.2592544234847338E-14
18,-1.000000000000000,86.98643148335519,-4.349321574167760,-4.349321574167764,.4063156061606676E-14
19,-1.000000000000000,86.86942222276770,-4.343471111138386,-4.343471111138389,.2232589113582151E-14
20,-1.000000000000000,87.04417787460035,-4.352208893730018,-4.352208893730020,.1053844511655910E-14
21,-1.000000000000000,86.85208657543647,-4.342604328771823,-4.342604328771823,.6774095173689432E-15
22,-1.000000000000000,86.96652606209776,-4.348326303104889,-4.348326303104890,.1469310784152356E-14
23,-1.000000000000000,86.95519705107053,-4.347759852553525,-4.347759852553528,.1860057247116131E-14
24,-1.000000000000000,86.94270396770926,-4.347135198385462,-4.347135198385466,.2912167035296065E-14
25,-1.000000000000000,87.20252769520982,-4.360126384760493,-4.360126384760493,.9584347204771859E-16
26,-1.000000000000000,86.92140446363850,-4.346070223181925,-4.346070223181927,.1768550583758355E-14
