Theoretical Energetics by Node and Layer
layer,node,heat_rate,entropy_rate,work_rate,internal_rate
1,1,.000000000000000,.000000000000000,-.5854944389522430E-02,.5854944389522430E-02
1,2,.000000000000000,.000000000000000,-.6962674540791998E-02,.6962674540791998E-02
1,3,.000000000000000,.000000000000000,-.5986410152966535E-02,.5986410152966535E-02
1,4,.000000000000000,.000000000000000,-.5698106482167731E-02,.5698106482167731E-02
1,5,.000000000000000,.000000000000000,-.6744180417532647E-02,.6744180417532647E-02
1,6,.000000000000000,.000000000000000,-.6257147132454186E-02,.6257147132454186E-02
1,7,.000000000000000,.000000000000000,-.5990472209197080E-02,.5990472209197080E-02
1,8,.000000000000000,.000000000000000,-.6048045425237319E-02,.6048045425237319E-02
1,9,.000000000000000,.000000000000000,-.6669746095504751E-02,.6669746095504751E-02
1,10,.000000000000000,.000000000000000,-.6482693756341399E-02,.6482693756341399E-02
1,11,.000000000000000,.000000000000000,-.6292172691314489E-02,.6292172691314489E-02
1,12,.000000000000000,.000000000000000,-.6182072132998504E-02,.6182072132998504E-02
1,13,.000000000000000,.000000000000000,-.9246244107684083E-02,.9246244107684083E-02
1,14,.000000000000000,.000000000000000,-.9723697589774205E-02,.9723697589774205E-02
1,15,.000000000000000,.000000000000000,-.7668385425439120E-02,.7668385425439120E-02
1,16,.000000000000000,.000000000000000,-.5823494959517675E-02,.5823494959517675E-02
1,17,.000000000000000,.000000000000000,-.5363341616084754E-02,.5363341616084754E-02
1,18,.000000000000000,.000000000000000,-.6190383941792731E-02,.6190383941792731E-02
1,19,.000000000000000,.000000000000000,-.6606538697423755E-02,.6606538697423755E-02
1,20,.000000000000000,.000000000000000,-.6491522308182593E-02,.6491522308182593E-02
1,21,.000000000000000,.000000000000000,-.6132258023383516E-02,.6132258023383516E-02
1,22,.000000000000000,.000000000000000,-.5692966324083264E-02,.5692966324083264E-02
1,23,.000000000000000,.000000000000000,-.5946350104147749E-02,.5946350104147749E-02
1,24,.000000000000000,.000000000000000,-.6499420554766008E-02,.6499420554766008E-02
1,25,.000000000000000,.000000000000000,-.6027273580651703E-02,.6027273580651703E-02
1,26,.000000000000000,.000000000000000,-.5508048155463482E-02,.5508048155463482E-02
1,27,.000000000000000,.000000000000000,-.6428179389966903E-02,.6428179389966903E-02
1,28,.000000000000000,.000000000000000,-.6370843140226090E-02,.6370843140226090E-02
1,29,.000000000000000,.000000000000000,-.6087346158276689E-02,.6087346158276689E-02
1,30,.000000000000000,.000000000000000,-.6084307770127979E-02,.6084307770127979E-02
