shuffle_id,status,max_real_part,min_kappa_in,min_kappa_out
1,stable,-5.009672278654762,-4.990327721345238,-1.628118447959423
2,stable,-5.247917835018598,-4.752082164981402,-1.745887501165271
3,stable,-3.272460522712208,-6.727539477287792,-1.944264885038137
4,stable,-4.043444510491099,-5.956555489508901,-2.229753073304892
5,stable,-4.431362601346336,-5.568637398653664,-1.552648756187409
6,stable,-4.821037210320355,-5.178962789679645,-1.580430469824933
7,stable,-4.303950514149619,-5.696049485850381,-1.780281491577625
8,stable,-5.726775639457628,-4.273224360542372,-2.075428491923958
9,stable,-6.317758953780867,-3.682241046219133,-1.908825332298875
10,stable,-5.246500115317758,-4.753499884682242,-2.103780750185251
11,stable,-3.908750282251276,-6.091249717748724,-2.320243276655674
12,stable,-.3517461580922827,-9.648253841907717,-2.118981957435608
13,stable,-7.580779395182617,-2.419220604817383,-2.523431953042746
14,stable,-4.953230483049992,-5.046769516950008,-2.172268986701965
15,stable,-5.102899171586614,-4.897100828413386,-1.745676901191473
16,stable,-5.257671291474253,-4.742328708525747,-2.290276588872075
17,stable,-4.367583489511162,-5.632416510488838,-1.869314104318619
18,stable,-5.871338214492425,-4.128661785507575,-1.704039425269002
19,stable,-7.198647496872582,-2.801352503127418,-1.758139825426042
20,stable,-5.441894772462547,-4.558105227537453,-2.058229181915522
21,stable,-7.782969845630078,-2.217030154369922,-2.321575278416276
22,stable,-5.156327125761891,-4.843672874238109,-2.244962710887194
23,stable,-5.631727432948537,-4.368272567051463,-1.958198104985058
24,stable,-5.980109794996679,-4.019890205003321,-2.228183791972697
25,stable,-1.105305139208212,-8.894694860791788,-2.162225489504635
26,stable,-5.583923576399684,-4.416076423600316,-2.183226058259606
27,stable,-6.165397953242064,-3.834602046757936,-2.047853481024504
28,stable,-8.207584095347556,-1.792415904652444,-2.316392078995705
29,stable,-6.506655115052126,-3.493344884947874,-2.174033861607313
30,stable,-3.774870205437765,-6.225129794562235,-1.944795735180378
31,stable,-3.983140663476661,-6.016859336523339,-1.796910485252738
32,stable,-6.275121824350208,-3.724878175649792,-1.799732863903046
33,stable,-4.792422955157235,-5.207577044842765,-2.005870738998055
34,stable,-4.343858140171506,-5.656141859828494,-1.726342510664836
35,stable,-7.622477317578159,-2.377522682421841,-1.660112906247377
36,stable,-5.984734129800927,-4.015265870199073,-2.530187338590622
37,stable,-7.370548717211932,-2.629451282788068,-1.637747805565596
38,stable,-3.432929921342293,-6.567070078657707,-2.110050484538078
39,stable,-5.886045630206354,-4.113954369793646,-1.851962052285671
40,stable,-3.259270351263694,-6.740729648736306,-2.305366150569171
41,stable,-2.352581158746034,-7.647418841253966,-1.943897833320079
42,stable,-5.648256304906681,-4.351743695093319,-1.637983677908778
43,stable,-4.232463559135795,-5.767536440864205,-1.556722935521975
44,stable,-6.307656391407363,-3.692343608592637,-1.673524357378483
45,stable,-3.262298588990234,-6.737701411009766,-2.364684984087944
46,stable,-6.927463785585132,-3.072536214414868,-2.530028712004423
47,stable,-5.725347102270462,-4.274652897729538,-2.446693049743772
48,stable,-3.226460880250670,-6.773539119749330,-1.823954010382295
49,stable,-4.253651637234725,-5.746348362765275,-1.761671016924083
50,stable,-7.620795999420807,-2.379204000579193,-1.701637859456241
51,stable,-5.293295850715367,-4.706704149284633,-1.794641040265560
52,stable,-4.441335286916001,-5.558664713083999,-2.841564456466585
53,stable,-5.183349950384581,-4.816650049615419,-1.793404780328274
54,stable,-4.857564245001413,-5.142435754998587,-1.641731501556933
55,stable,-5.038741767639294,-4.961258232360706,-1.956415344273410
56,stable,-6.878776862053201,-3.121223137946799,-1.818280231207609
57,stable,-6.683534966316074,-3.316465033683926,-1.870203410042450
58,stable,-5.918813667434733,-4.081186332565267,-1.705632602795959
59,stable,-5.717561818193644,-4.282438181806356,-2.381082051433623
60,stable,-1.313423723215237,-8.686576276784763,-1.905844533815980
61,stable,-3.888069607783109,-6.111930392216891,-1.751729609095491
62,stable,-5.168357414659113,-4.831642585340887,-1.962928041815758
63,stable,-4.907806068833452,-5.092193931166548,-2.013068977743387
64,stable,-5.700449013500474,-4.299550986499526,-1.627097645774484
65,stable,-4.255614163004793,-5.744385836995207,-1.761017644777894
66,stable,-4.636968862265348,-5.363031137734652,-2.190156202763319
67,stable,-5.061739896074869,-4.938260103925131,-1.661739155650139
68,stable,-2.762773411348462,-7.237226588651538,-1.922776889055967
69,stable,-4.901507552654948,-5.098492447345052,-1.703956297598779
70,stable,-3.096658123075031,-6.903341876924969,-1.941904973238707
71,stable,-6.589257190469652,-3.410742809530348,-1.612653773277998
72,stable,-7.599061996967066,-2.400938003032934,-1.570479054760654
73,stable,-1.385993305273587,-8.614006694726413,-1.885137066245079
74,stable,-4.065208164654905,-5.934791835345095,-1.903365025296807
75,stable,-5.131767113925889,-4.868232886074111,-1.618843210861087
76,stable,-6.506426478154026,-3.493573521845974,-1.968402195721865
77,stable,-6.673076760722324,-3.326923239277676,-1.887331364676356
78,stable,-3.922318207944045,-6.077681792055955,-1.826294898986816
79,stable,-2.421831058571115,-7.578168941428885,-1.747163899242878
80,stable,-5.555649130139500,-4.444350869860500,-2.016882032155991
81,stable,-4.436867006734246,-5.563132993265754,-2.089448329526931
82,stable,-5.756809016835177,-4.243190983164823,-2.240040082484484
83,stable,-3.966290775919333,-6.033709224080667,-2.151120886206627
84,stable,-.9880951181985438,-9.011904881801456,-1.895208409056067
85,stable,-6.912747605529148,-3.087252394470852,-1.653145329946597
86,stable,-5.092846367275342,-4.907153632724658,-1.566262014210224
87,stable,-5.604405642312486,-4.395594357687514,-1.725305003114045
88,stable,-7.340259512449848,-2.659740487550152,-1.600124077871442
89,unstable,.2407449355814606,-10.24074493558146,-1.932835461571813
90,stable,-4.167830106802285,-5.832169893197715,-1.632890214226791
91,stable,-5.117874465795467,-4.882125534204533,-2.117603305727243
92,stable,-4.234429179196013,-5.765570820803987,-1.800789861008525
93,stable,-7.172856503457297,-2.827143496542703,-2.079163938760757
94,stable,-5.653759493376128,-4.346240506623872,-2.076711732894182
95,stable,-6.955830080085434,-3.044169919914566,-1.862130649387836
96,stable,-3.713923500850797,-6.286076499149203,-1.762098108418286
97,stable,-5.460698437178507,-4.539301562821493,-1.627291494980454
98,stable,-7.127153173001716,-2.872846826998284,-1.700499591417611
99,stable,-6.970383345149457,-3.029616654850543,-1.589400025084615
100,stable,-6.257426390773617,-3.742573609226383,-1.697257492422068
101,stable,-6.602924169739708,-3.397075830260292,-2.011737873777747
102,stable,-3.299185949872481,-6.700814050127519,-1.527719698846340
103,stable,-7.462775050109485,-2.537224949890515,-1.756042465116479
104,stable,-6.623517612635624,-3.376482387364376,-1.834172581322491
105,stable,-5.457008360797772,-4.542991639202228,-1.914239451289177
106,stable,-4.905489199241856,-5.094510800758144,-2.025119780097157
107,stable,-6.592548026354052,-3.407451973645948,-2.177682336419821
108,stable,-3.521718587726355,-6.478281412273645,-1.798203181475401
109,stable,-4.611503058928065,-5.388496941071935,-2.148937575519085
110,stable,-5.608861206361325,-4.391138793638675,-1.832496250048280
111,stable,-7.240275869029574,-2.759724130970426,-2.219561040401459
112,stable,-2.552180758444592,-7.447819241555408,-2.728243105113506
113,stable,-3.099790933774784,-6.900209066225216,-2.259485612157732
114,stable,-6.042399738595122,-3.957600261404878,-1.730254210531712
115,stable,-7.358137732244359,-2.641862267755641,-2.033826246857643
116,stable,-5.630938914255239,-4.369061085744761,-1.810971344821155
117,stable,-5.688281192007707,-4.311718807992293,-1.727010646834970
118,stable,-4.329772761790082,-5.670227238209918,-2.213164589367807
119,stable,-5.161822814377956,-4.838177185622044,-2.426787290722132
120,stable,-5.923813627479831,-4.076186372520169,-1.830239128321409
121,stable,-7.745809751329944,-2.254190248670056,-1.753173965960741
122,stable,-7.219919489230961,-2.780080510769039,-1.815456662327051
123,stable,-2.569339579553343,-7.430660420446657,-2.034715592861176
124,stable,-6.476238472998375,-3.523761527001625,-1.674855802208185
125,stable,-5.889461062848568,-4.110538937151432,-2.040778188966215
126,stable,-6.408703327819239,-3.591296672180761,-1.969624035060406
127,stable,-7.147845256753499,-2.852154743246501,-2.330842785537243
128,stable,-5.849177329801023,-4.150822670198977,-2.058872329071164
129,stable,-3.427054265746847,-6.572945734253153,-1.937383562326431
130,stable,-4.885844832984731,-5.114155167015269,-1.936935285106301
131,stable,-2.688381311658304,-7.311618688341696,-1.809682970866561
132,stable,-5.984217786259251,-4.015782213740749,-2.006107115186751
133,stable,-4.548205507919192,-5.451794492080808,-2.131814712658525
134,stable,-6.824648904846981,-3.175351095153019,-2.456670863553882
135,stable,-4.059503942757146,-5.940496057242854,-1.929668949451298
136,stable,-1.320239217020571,-8.679760782979429,-2.417163090780377
137,stable,-7.046536202891730,-2.953463797108270,-1.830102622509003
138,stable,-5.250674914394040,-4.749325085605960,-2.055498784407973
139,stable,-2.705440176650882,-7.294559823349118,-1.496882776758866
140,stable,-5.981111798901111,-4.018888201098889,-1.502870537340641
141,stable,-5.953291898476891,-4.046708101523109,-3.352803848683834
142,stable,-5.691441838775063,-4.308558161224937,-1.822069888934493
143,stable,-6.712607221095823,-3.287392778904177,-2.136787947267294
144,stable,-6.150969878450269,-3.849030121549731,-1.744490442797542
145,stable,-6.936836334876716,-3.063163665123284,-1.974476758390665
146,stable,-5.668058728013420,-4.331941271986580,-1.988929774612188
147,stable,-4.915724714752287,-5.084275285247713,-2.076598439365625
148,stable,-7.535494181822287,-2.464505818177713,-2.052811359521002
149,stable,-6.267712423228659,-3.732287576771341,-2.239823724143207
150,stable,-5.588654401944950,-4.411345598055050,-1.798971433192492
151,stable,-3.669226732803509,-6.330773267196491,-1.678512768819928
152,stable,-4.416179988096701,-5.583820011903299,-2.331829553470016
153,stable,-6.310890501365066,-3.689109498634934,-2.132770552299917
154,stable,-2.889841780415736,-7.110158219584264,-2.182123834267259
155,stable,-5.179858577088453,-4.820141422911547,-2.239171579480171
156,stable,-4.001599848270416,-5.998400151729584,-1.675498167052865
157,stable,-6.684230476326775,-3.315769523673225,-2.207921221852303
158,stable,-3.707581026654225,-6.292418973345775,-1.658468819223344
159,stable,-6.597837385372259,-3.402162614627741,-1.447448134422302
160,stable,-2.725317891949089,-7.274682108050911,-2.332139455713332
161,stable,-3.588350959413219,-6.411649040586781,-1.738593684509397
162,stable,-4.851476010226179,-5.148523989773821,-2.487248404184356
163,stable,-3.098509306088090,-6.901490693911910,-2.241065420210361
164,stable,-8.264374292830325,-1.735625707169675,-1.733432789333165
165,stable,-4.752117138821632,-5.247882861178368,-1.787645298987627
166,stable,-4.144301122054458,-5.855698877945542,-1.802894847467542
